timestep,site,spp,count
24,2,spp2,0
24,3,spp2,0
24,4,spp2,0
24,5,spp2,0
24,6,spp2,0
24,7,spp2,103
24,8,spp2,0
24,9,spp2,103
24,10,spp2,0
24,11,spp2,0
24,12,spp2,0
24,1,spp3,25
24,2,spp3,3
24,3,spp3,4
24,4,spp3,78
24,5,spp3,42
24,6,spp3,58
24,7,spp3,0
24,8,spp3,0
24,9,spp3,0
24,10,spp3,35
24,11,spp3,18
24,12,spp3,13
24,1,spp4,0
24,2,spp4,0
24,3,spp4,0
24,4,spp4,24
24,5,spp4,60
24,6,spp4,44
24,7,spp4,0
24,8,spp4,0
24,9,spp4,0
24,10,spp4,0
24,11,spp4,0
24,12,spp4,0
24,1,spp5,0
24,2,spp5,0
24,3,spp5,0
24,4,spp5,0
24,5,spp5,0
24,6,spp5,0
24,7,spp5,0
24,8,spp5,101
24,9,spp5,0
24,10,spp5,0
24,11,spp5,0
24,12,spp5,0
25,1,spp1,69
25,2,spp1,99
25,3,spp1,99
25,4,spp1,0
25,5,spp1,0
25,6,spp1,0
25,7,spp1,0
25,8,spp1,0
25,9,spp1,0
25,10,spp1,77
25,11,spp1,89
25,12,spp1,89
25,1,spp2,0
25,2,spp2,0
25,3,spp2,0
25,4,spp2,0
25,5,spp2,0
25,6,spp2,0
25,7,spp2,103
25,8,spp2,0
25,9,spp2,103
25,10,spp2,0
25,11,spp2,0
25,12,spp2,0
25,1,spp3,33
25,2,spp3,3
25,3,spp3,3
25,4,spp3,74
25,5,spp3,37
25,6,spp3,73
25,7,spp3,0
25,8,spp3,0
25,9,spp3,0
25,10,spp3,24
25,11,spp3,14
25,12,spp3,12
25,1,spp4,0
25,2,spp4,0
25,3,spp4,0
25,4,spp4,28
25,5,spp4,65
25,6,spp4,29
25,7,spp4,0
25,8,spp4,0
25,9,spp4,0
25,10,spp4,0
25,11,spp4,0
25,12,spp4,0
25,1,spp5,0
25,2,spp5,0
25,3,spp5,0
25,4,spp5,0
25,5,spp5,0
25,6,spp5,0
25,7,spp5,0
25,8,spp5,101
25,9,spp5,0
25,10,spp5,0
25,11,spp5,0
25,12,spp5,0
26,1,spp1,74
26,2,spp1,100
26,3,spp1,100
26,4,spp1,0
26,5,spp1,0
26,6,spp1,0
26,7,spp1,0
26,8,spp1,0
26,9,spp1,0
26,10,spp1,77
26,11,spp1,93
26,12,spp1,88
26,1,spp2,0
26,2,spp2,0
26,3,spp2,0
26,4,spp2,0
26,5,spp2,0
26,6,spp2,0
26,7,spp2,103
26,8,spp2,0
26,9,spp2,103
26,10,spp2,0
26,11,spp2,0
26,12,spp2,0
26,1,spp3,28
26,2,spp3,2
26,3,spp3,2
26,4,spp3,74
26,5,spp3,37
26,6,spp3,65
26,7,spp3,0
26,8,spp3,0
26,9,spp3,0
26,10,spp3,24
26,11,spp3,10
26,12,spp3,13
26,1,spp4,0
26,2,spp4,0
26,3,spp4,0
26,4,spp4,28
26,5,spp4,65
26,6,spp4,37
26,7,spp4,0
26,8,spp4,0
26,9,spp4,0
26,10,spp4,0
26,11,spp4,0
26,12,spp4,0
26,1,spp5,0
26,2,spp5,0
26,3,spp5,0
26,4,spp5,0
26,5,spp5,0
26,6,spp5,0
26,7,spp5,0
26,8,spp5,101
26,9,spp5,0
26,10,spp5,0
26,11,spp5,0
26,12,spp5,0
27,1,spp1,73
27,2,spp1,100
27,3,spp1,97
27,4,spp1,0
27,5,spp1,0
27,6,spp1,0
27,7,spp1,0
27,8,spp1,0
27,9,spp1,0
27,10,spp1,85
27,11,spp1,96
27,12,spp1,87
27,1,spp2,0
27,2,spp2,0
27,3,spp2,0
27,4,spp2,0
27,5,spp2,0
27,6,spp2,0
27,7,spp2,103
27,8,spp2,0
27,9,spp2,103
27,10,spp2,0
27,11,spp2,0
27,12,spp2,0
27,1,spp3,29
27,2,spp3,2
27,3,spp3,5
27,4,spp3,72
27,5,spp3,36
27,6,spp3,69
27,7,spp3,0
27,8,spp3,0
27,9,spp3,0
27,10,spp3,16
27,11,spp3,7
27,12,spp3,14
27,1,spp4,0
27,2,spp4,0
27,3,spp4,0
27,4,spp4,30
27,5,spp4,66
27,6,spp4,33
27,7,spp4,0
27,8,spp4,0
27,9,spp4,0
27,10,spp4,0
27,11,spp4,0
27,12,spp4,0
27,1,spp5,0
27,2,spp5,0
27,3,spp5,0
27,4,spp5,0
27,5,spp5,0
27,6,spp5,0
27,7,spp5,0
27,8,spp5,101
27,9,spp5,0
27,10,spp5,0
27,11,spp5,0
27,12,spp5,0
28,1,spp1,75
28,2,spp1,100
28,3,spp1,100
28,4,spp1,0
28,5,spp1,0
28,6,spp1,0
28,7,spp1,0
28,8,spp1,0
28,9,spp1,0
28,10,spp1,86
28,11,spp1,100
28,12,spp1,91
28,1,spp2,0
28,2,spp2,0
28,3,spp2,0
28,4,spp2,0
28,5,spp2,0
28,6,spp2,0
28,7,spp2,103
28,8,spp2,0
28,9,spp2,103
28,10,spp2,0
28,11,spp2,0
28,12,spp2,0
28,1,spp3,27
28,2,spp3,2
28,3,spp3,2
28,4,spp3,74
28,5,spp3,41
28,6,spp3,63
28,7,spp3,0
28,8,spp3,0
28,9,spp3,0
28,10,spp3,15
28,11,spp3,3
28,12,spp3,10
28,1,spp4,0
28,2,spp4,0
28,3,spp4,0
28,4,spp4,28
28,5,spp4,61
28,6,spp4,39
28,7,spp4,0
28,8,spp4,0
28,9,spp4,0
28,10,spp4,0
28,11,spp4,0
28,12,spp4,0
28,1,spp5,0
28,2,spp5,0
28,3,spp5,0
28,4,spp5,0
28,5,spp5,0
28,6,spp5,0
28,7,spp5,0
28,8,spp5,101
28,9,spp5,0
28,10,spp5,0
28,11,spp5,0
28,12,spp5,0
29,1,spp1,80
29,2,spp1,100
29,3,spp1,101
29,4,spp1,0
29,5,spp1,0
29,6,spp1,0
29,7,spp1,0
29,8,spp1,0
29,9,spp1,0
29,10,spp1,91
29,11,spp1,98
29,12,spp1,96
29,1,spp2,0
29,2,spp2,0
29,3,spp2,0
29,4,spp2,0
29,5,spp2,0
29,6,spp2,0
29,7,spp2,103
29,8,spp2,0
29,9,spp2,103
29,10,spp2,0
29,11,spp2,0
29,12,spp2,0
29,1,spp3,22
29,2,spp3,2
29,3,spp3,1
29,4,spp3,78
29,5,spp3,45
29,6,spp3,58
29,7,spp3,0
29,8,spp3,0
29,9,spp3,0
29,10,spp3,10
29,11,spp3,5
29,12,spp3,5
29,1,spp4,0
29,2,spp4,0
29,3,spp4,0
29,4,spp4,24
29,5,spp4,57
29,6,spp4,44
29,7,spp4,0
29,8,spp4,0
29,9,spp4,0
29,10,spp4,0
29,11,spp4,0
29,12,spp4,0
29,1,spp5,0
29,2,spp5,0
29,3,spp5,0
29,4,spp5,0
29,5,spp5,0
29,6,spp5,0
29,7,spp5,0
29,8,spp5,101
29,9,spp5,0
29,10,spp5,0
29,11,spp5,0
29,12,spp5,0
30,1,spp1,81
30,2,spp1,98
30,3,spp1,101
30,4,spp1,0
30,5,spp1,0
30,6,spp1,0
30,7,spp1,0
30,8,spp1,0
30,9,spp1,0
30,10,spp1,89
30,11,spp1,99
30,12,spp1,95
30,1,spp2,0
30,2,spp2,0
30,3,spp2,0
30,4,spp2,0
30,5,spp2,0
30,6,spp2,0
30,7,spp2,103
30,8,spp2,0
30,9,spp2,103
30,10,spp2,0
30,11,spp2,0
30,12,spp2,0
30,1,spp3,21
30,2,spp3,4
30,3,spp3,1
30,4,spp3,77
30,5,spp3,39
30,6,spp3,62
30,7,spp3,0
30,8,spp3,0
30,9,spp3,0
30,10,spp3,12
30,11,spp3,4
30,12,spp3,6
30,1,spp4,0
30,2,spp4,0
30,3,spp4,0
30,4,spp4,25
30,5,spp4,63
30,6,spp4,40
30,7,spp4,0
30,8,spp4,0
30,9,spp4,0
30,10,spp4,0
30,11,spp4,0
30,12,spp4,0
30,1,spp5,0
30,2,spp5,0
30,3,spp5,0
30,4,spp5,0
30,5,spp5,0
30,6,spp5,0
30,7,spp5,0
30,8,spp5,101
30,9,spp5,0
30,10,spp5,0
30,11,spp5,0
30,12,spp5,0
31,1,spp1,77
31,2,spp1,98
31,3,spp1,101
31,4,spp1,0
31,5,spp1,0
31,6,spp1,0
31,7,spp1,0
31,8,spp1,0
31,9,spp1,0
31,10,spp1,92
31,11,spp1,100
31,12,spp1,91
31,1,spp2,0
31,2,spp2,0
31,3,spp2,0
31,4,spp2,0
31,5,spp2,0
31,6,spp2,0
31,7,spp2,103
31,8,spp2,0
31,9,spp2,103
31,10,spp2,0
31,11,spp2,0
31,12,spp2,0
31,1,spp3,25
31,2,spp3,4
31,3,spp3,1
31,4,spp3,78
31,5,spp3,34
31,6,spp3,72
31,7,spp3,0
31,8,spp3,0
31,9,spp3,0
31,10,spp3,9
31,11,spp3,3
31,12,spp3,10
31,1,spp4,0
31,2,spp4,0
31,3,spp4,0
31,4,spp4,24
31,5,spp4,68
31,6,spp4,30
31,7,spp4,0
31,8,spp4,0
31,9,spp4,0
31,10,spp4,0
31,11,spp4,0
31,12,spp4,0
31,1,spp5,0
31,2,spp5,0
31,3,spp5,0
31,4,spp5,0
31,5,spp5,0
31,6,spp5,0
31,7,spp5,0
31,8,spp5,101
31,9,spp5,0
31,10,spp5,0
31,11,spp5,0
31,12,spp5,0
32,1,spp1,80
32,2,spp1,98
32,3,spp1,100
32,4,spp1,0
32,5,spp1,0
32,6,spp1,0
32,7,spp1,0
32,8,spp1,0
32,9,spp1,0
32,10,spp1,96
32,11,spp1,101
32,12,spp1,96
32,1,spp2,0
32,2,spp2,0
32,3,spp2,0
32,4,spp2,0
32,5,spp2,0
32,6,spp2,0
32,7,spp2,103
32,8,spp2,0
32,9,spp2,103
32,10,spp2,0
32,11,spp2,0
32,12,spp2,0
32,1,spp3,22
32,2,spp3,4
32,3,spp3,2
32,4,spp3,79
32,5,spp3,37
32,6,spp3,74
32,7,spp3,0
32,8,spp3,0
32,9,spp3,0
32,10,spp3,5
32,11,spp3,2
32,12,spp3,5
32,1,spp4,0
32,2,spp4,0
32,3,spp4,0
32,4,spp4,23
32,5,spp4,65
32,6,spp4,28
32,7,spp4,0
32,8,spp4,0
32,9,spp4,0
32,10,spp4,0
32,11,spp4,0
32,12,spp4,0
32,1,spp5,0
32,2,spp5,0
32,3,spp5,0
32,4,spp5,0
32,5,spp5,0
32,6,spp5,0
32,7,spp5,0
32,8,spp5,101
32,9,spp5,0
32,10,spp5,0
32,11,spp5,0
32,12,spp5,0
33,1,spp1,75
33,2,spp1,96
33,3,spp1,98
33,4,spp1,0
33,5,spp1,0
33,6,spp1,0
33,7,spp1,0
33,8,spp1,0
33,9,spp1,0
33,10,spp1,97
33,11,spp1,102
33,12,spp1,97
33,1,spp2,0
33,2,spp2,0
33,3,spp2,0
33,4,spp2,0
33,5,spp2,0
33,6,spp2,0
33,7,spp2,103
33,8,spp2,0
33,9,spp2,103
33,10,spp2,0
33,11,spp2,0
33,12,spp2,0
33,1,spp3,27
33,2,spp3,6
33,3,spp3,4
33,4,spp3,83
33,5,spp3,38
33,6,spp3,76
33,7,spp3,0
33,8,spp3,0
33,9,spp3,0
33,10,spp3,4
33,11,spp3,1
33,12,spp3,4
33,1,spp4,0
33,2,spp4,0
33,3,spp4,0
33,4,spp4,19
33,5,spp4,64
33,6,spp4,26
33,7,spp4,0
33,8,spp4,0
33,9,spp4,0
33,10,spp4,0
33,11,spp4,0
33,12,spp4,0
33,1,spp5,0
33,2,spp5,0
33,3,spp5,0
33,4,spp5,0
33,5,spp5,0
33,6,spp5,0
33,7,spp5,0
33,8,spp5,101
33,9,spp5,0
33,10,spp5,0
33,11,spp5,0
33,12,spp5,0
34,1,spp1,73
34,2,spp1,93
34,3,spp1,101
34,4,spp1,0
34,5,spp1,0
34,6,spp1,0
34,7,spp1,0
34,8,spp1,0
34,9,spp1,0
34,10,spp1,99
34,11,spp1,101
34,12,spp1,100
34,1,spp2,0
34,2,spp2,0
34,3,spp2,0
34,4,spp2,0
34,5,spp2,0
34,6,spp2,0
34,7,spp2,103
34,8,spp2,0
34,9,spp2,103
34,10,spp2,0
34,11,spp2,0
34,12,spp2,0
34,1,spp3,29
34,2,spp3,9
34,3,spp3,1
34,4,spp3,75
34,5,spp3,39
34,6,spp3,70
34,7,spp3,0
34,8,spp3,0
34,9,spp3,0
34,10,spp3,2
34,11,spp3,2
34,12,spp3,1
34,1,spp4,0
34,2,spp4,0
34,3,spp4,0
34,4,spp4,27
34,5,spp4,63
34,6,spp4,32
34,7,spp4,0
34,8,spp4,0
34,9,spp4,0
34,10,spp4,0
34,11,spp4,0
34,12,spp4,0
34,1,spp5,0
34,2,spp5,0
34,3,spp5,0
34,4,spp5,0
34,5,spp5,0
34,6,spp5,0
34,7,spp5,0
34,8,spp5,101
34,9,spp5,0
34,10,spp5,0
34,11,spp5,0
34,12,spp5,0
35,1,spp1,81
35,2,spp1,91
35,3,spp1,101
35,4,spp1,0
35,5,spp1,0
35,6,spp1,0
35,7,spp1,0
35,8,spp1,0
35,9,spp1,0
35,10,spp1,100
35,11,spp1,103
35,12,spp1,101
35,1,spp2,0
35,2,spp2,0
35,3,spp2,0
35,4,spp2,0
35,5,spp2,0
35,6,spp2,0
35,7,spp2,103
35,8,spp2,0
35,9,spp2,103
35,10,spp2,0
35,11,spp2,0
35,12,spp2,0
35,1,spp3,21
35,2,spp3,11
35,3,spp3,1
35,4,spp3,72
35,5,spp3,47
35,6,spp3,62
35,7,spp3,0
35,8,spp3,0
35,9,spp3,0
35,10,spp3,1
35,11,spp3,0
35,12,spp3,0
35,1,spp4,0
35,2,spp4,0
35,3,spp4,0
35,4,spp4,30
35,5,spp4,55
35,6,spp4,40
35,7,spp4,0
35,8,spp4,0
35,9,spp4,0
35,10,spp4,0
35,11,spp4,0
35,12,spp4,0
35,1,spp5,0
35,2,spp5,0
35,3,spp5,0
35,4,spp5,0
35,5,spp5,0
35,6,spp5,0
35,7,spp5,0
35,8,spp5,101
35,9,spp5,0
35,10,spp5,0
35,11,spp5,0
35,12,spp5,0
36,1,spp1,84
36,2,spp1,96
36,3,spp1,101
36,4,spp1,0
36,5,spp1,0
36,6,spp1,0
36,7,spp1,0
36,8,spp1,0
36,9,spp1,0
36,10,spp1,100
36,11,spp1,102
36,12,spp1,101
36,1,spp2,0
36,2,spp2,0
36,3,spp2,0
36,4,spp2,0
36,5,spp2,0
36,6,spp2,0
36,7,spp2,103
36,8,spp2,0
36,9,spp2,103
36,10,spp2,0
36,11,spp2,0
36,12,spp2,0
36,1,spp3,18
36,2,spp3,6
36,3,spp3,1
36,4,spp3,79
36,5,spp3,39
36,6,spp3,59
36,7,spp3,0
36,8,spp3,0
36,9,spp3,0
36,10,spp3,1
36,11,spp3,1
36,12,spp3,0
36,1,spp4,0
36,2,spp4,0
36,3,spp4,0
36,4,spp4,23
36,5,spp4,63
36,6,spp4,43
36,7,spp4,0
36,8,spp4,0
36,9,spp4,0
36,10,spp4,0
36,11,spp4,0
36,12,spp4,0
36,1,spp5,0
36,2,spp5,0
36,3,spp5,0
36,4,spp5,0
36,5,spp5,0
36,6,spp5,0
36,7,spp5,0
36,8,spp5,101
36,9,spp5,0
36,10,spp5,0
36,11,spp5,0
36,12,spp5,0
37,1,spp1,81
37,2,spp1,98
37,3,spp1,102
37,4,spp1,0
37,5,spp1,0
37,6,spp1,0
37,7,spp1,0
37,8,spp1,0
37,9,spp1,0
37,10,spp1,101
37,11,spp1,103
37,12,spp1,101
37,1,spp2,0
37,2,spp2,0
37,3,spp2,0
37,4,spp2,0
37,5,spp2,0
37,6,spp2,0
37,7,spp2,103
37,8,spp2,0
37,9,spp2,103
37,10,spp2,0
37,11,spp2,0
37,12,spp2,0
37,1,spp3,21
37,2,spp3,4
37,3,spp3,0
37,4,spp3,73
37,5,spp3,38
37,6,spp3,60
37,7,spp3,0
37,8,spp3,0
37,9,spp3,0
37,10,spp3,0
37,11,spp3,0
37,12,spp3,0
37,1,spp4,0
37,2,spp4,0
37,3,spp4,0
37,4,spp4,29
37,5,spp4,64
37,6,spp4,42
37,7,spp4,0
37,8,spp4,0
37,9,spp4,0
37,10,spp4,0
37,11,spp4,0
37,12,spp4,0
37,1,spp5,0
37,2,spp5,0
37,3,spp5,0
37,4,spp5,0
37,5,spp5,0
37,6,spp5,0
37,7,spp5,0
37,8,spp5,101
37,9,spp5,0
37,10,spp5,0
37,11,spp5,0
37,12,spp5,0
38,1,spp1,83
38,2,spp1,100
38,3,spp1,102
38,4,spp1,0
38,5,spp1,0
38,6,spp1,0
38,7,spp1,0
38,8,spp1,0
38,9,spp1,0
38,10,spp1,101
38,11,spp1,103
38,12,spp1,101
38,1,spp2,0
38,2,spp2,0
38,3,spp2,0
38,4,spp2,0
38,5,spp2,0
38,6,spp2,0
38,7,spp2,103
38,8,spp2,0
38,9,spp2,103
38,10,spp2,0
38,11,spp2,0
38,12,spp2,0
38,1,spp3,19
38,2,spp3,2
38,3,spp3,0
38,4,spp3,75
38,5,spp3,31
38,6,spp3,63
38,7,spp3,0
38,8,spp3,0
38,9,spp3,0
38,10,spp3,0
38,11,spp3,0
38,12,spp3,0
38,1,spp4,0
38,2,spp4,0
38,3,spp4,0
38,4,spp4,27
38,5,spp4,71
38,6,spp4,39
38,7,spp4,0
38,8,spp4,0
38,9,spp4,0
38,10,spp4,0
38,11,spp4,0
38,12,spp4,0
38,1,spp5,0
38,2,spp5,0
38,3,spp5,0
38,4,spp5,0
38,5,spp5,0
38,6,spp5,0
38,7,spp5,0
38,8,spp5,101
38,9,spp5,0
38,10,spp5,0
38,11,spp5,0
38,12,spp5,0
39,1,spp1,76
39,2,spp1,100
39,3,spp1,101
39,4,spp1,0
39,5,spp1,0
39,6,spp1,0
39,7,spp1,0
39,8,spp1,0
39,9,spp1,0
39,10,spp1,101
39,11,spp1,103
39,12,spp1,101
39,1,spp2,0
39,2,spp2,0
39,3,spp2,0
39,4,spp2,0
39,5,spp2,0
39,6,spp2,0
39,7,spp2,103
39,8,spp2,0
39,9,spp2,103
39,10,spp2,0
39,11,spp2,0
39,12,spp2,0
39,1,spp3,26
39,2,spp3,2
39,3,spp3,1
39,4,spp3,67
39,5,spp3,29
39,6,spp3,64
39,7,spp3,0
39,8,spp3,0
39,9,spp3,0
39,10,spp3,0
39,11,spp3,0
39,12,spp3,0
39,1,spp4,0
39,2,spp4,0
39,3,spp4,0
39,4,spp4,35
39,5,spp4,73
39,6,spp4,38
39,7,spp4,0
39,8,spp4,0
39,9,spp4,0
39,10,spp4,0
39,11,spp4,0
39,12,spp4,0
39,1,spp5,0
39,2,spp5,0
39,3,spp5,0
39,4,spp5,0
39,5,spp5,0
39,6,spp5,0
39,7,spp5,0
39,8,spp5,101
39,9,spp5,0
39,10,spp5,0
39,11,spp5,0
39,12,spp5,0
40,1,spp1,77
40,2,spp1,99
40,3,spp1,102
40,4,spp1,0
40,5,spp1,0
40,6,spp1,0
40,7,spp1,0
40,8,spp1,0
40,9,spp1,0
40,10,spp1,101
40,11,spp1,103
40,12,spp1,101
40,1,spp2,0
40,2,spp2,0
40,3,spp2,0
40,4,spp2,0
40,5,spp2,0
40,6,spp2,0
40,7,spp2,103
40,8,spp2,0
40,9,spp2,103
40,10,spp2,0
40,11,spp2,0
40,12,spp2,0
40,1,spp3,25
40,2,spp3,3
40,3,spp3,0
40,4,spp3,67
40,5,spp3,27
40,6,spp3,67
40,7,spp3,0
40,8,spp3,0
40,9,spp3,0
40,10,spp3,0
40,11,spp3,0
40,12,spp3,0
40,1,spp4,0
40,2,spp4,0
40,3,spp4,0
40,4,spp4,35
40,5,spp4,75
40,6,spp4,35
40,7,spp4,0
40,8,spp4,0
40,9,spp4,0
40,10,spp4,0
40,11,spp4,0
40,12,spp4,0
40,1,spp5,0
40,2,spp5,0
40,3,spp5,0
40,4,spp5,0
40,5,spp5,0
40,6,spp5,0
40,7,spp5,0
40,8,spp5,101
40,9,spp5,0
40,10,spp5,0
40,11,spp5,0
40,12,spp5,0
41,1,spp1,75
41,2,spp1,98
41,3,spp1,102
41,4,spp1,0
41,5,spp1,0
41,6,spp1,0
41,7,spp1,0
41,8,spp1,0
41,9,spp1,0
41,10,spp1,101
41,11,spp1,103
41,12,spp1,101
41,1,spp2,0
41,2,spp2,0
41,3,spp2,0
41,4,spp2,0
41,5,spp2,0
41,6,spp2,0
41,7,spp2,103
41,8,spp2,0
41,9,spp2,103
41,10,spp2,0
41,11,spp2,0
41,12,spp2,0
41,1,spp3,27
41,2,spp3,4
41,3,spp3,0
41,4,spp3,65
41,5,spp3,29
41,6,spp3,60
41,7,spp3,0
41,8,spp3,0
41,9,spp3,0
41,10,spp3,0
41,11,spp3,0
41,12,spp3,0
41,1,spp4,0
41,2,spp4,0
41,3,spp4,0
41,4,spp4,37
41,5,spp4,73
41,6,spp4,42
41,7,spp4,0
41,8,spp4,0
41,9,spp4,0
41,10,spp4,0
41,11,spp4,0
41,12,spp4,0
41,1,spp5,0
41,2,spp5,0
41,3,spp5,0
41,4,spp5,0
41,5,spp5,0
41,6,spp5,0
41,7,spp5,0
41,8,spp5,101
41,9,spp5,0
41,10,spp5,0
41,11,spp5,0
41,12,spp5,0
42,1,spp1,71
42,2,spp1,100
42,3,spp1,101
42,4,spp1,0
42,5,spp1,0
42,6,spp1,0
42,7,spp1,0
42,8,spp1,0
42,9,spp1,0
42,10,spp1,101
42,11,spp1,103
42,12,spp1,101
42,1,spp2,0
42,2,spp2,0
42,3,spp2,0
42,4,spp2,0
42,5,spp2,0
42,6,spp2,0
42,7,spp2,103
42,8,spp2,0
42,9,spp2,103
42,10,spp2,0
42,11,spp2,0
42,12,spp2,0
42,1,spp3,31
42,2,spp3,2
42,3,spp3,1
42,4,spp3,61
42,5,spp3,29
42,6,spp3,64
42,7,spp3,0
42,8,spp3,0
42,9,spp3,0
42,10,spp3,0
42,11,spp3,0
42,12,spp3,0
42,1,spp4,0
42,2,spp4,0
42,3,spp4,0
42,4,spp4,41
42,5,spp4,73
42,6,spp4,38
42,7,spp4,0
42,8,spp4,0
42,9,spp4,0
42,10,spp4,0
42,11,spp4,0
42,12,spp4,0
42,1,spp5,0
42,2,spp5,0
42,3,spp5,0
42,4,spp5,0
42,5,spp5,0
42,6,spp5,0
42,7,spp5,0
42,8,spp5,101
42,9,spp5,0
42,10,spp5,0
42,11,spp5,0
42,12,spp5,0
43,1,spp1,66
43,2,spp1,101
43,3,spp1,102
43,4,spp1,0
43,5,spp1,0
43,6,spp1,0
43,7,spp1,0
43,8,spp1,0
43,9,spp1,0
43,10,spp1,101
43,11,spp1,103
43,12,spp1,101
43,1,spp2,0
43,2,spp2,0
43,3,spp2,0
43,4,spp2,0
43,5,spp2,0
43,6,spp2,0
43,7,spp2,103
43,8,spp2,0
43,9,spp2,103
43,10,spp2,0
43,11,spp2,0
43,12,spp2,0
43,1,spp3,36
43,2,spp3,1
43,3,spp3,0
43,4,spp3,61
43,5,spp3,35
43,6,spp3,63
43,7,spp3,0
43,8,spp3,0
43,9,spp3,0
43,10,spp3,0
43,11,spp3,0
43,12,spp3,0
43,1,spp4,0
43,2,spp4,0
43,3,spp4,0
43,4,spp4,41
43,5,spp4,67
43,6,spp4,39
43,7,spp4,0
43,8,spp4,0
43,9,spp4,0
43,10,spp4,0
43,11,spp4,0
43,12,spp4,0
43,1,spp5,0
43,2,spp5,0
43,3,spp5,0
43,4,spp5,0
43,5,spp5,0
43,6,spp5,0
43,7,spp5,0
43,8,spp5,101
43,9,spp5,0
43,10,spp5,0
43,11,spp5,0
43,12,spp5,0
44,1,spp1,62
44,2,spp1,100
44,3,spp1,101
44,4,spp1,0
44,5,spp1,0
44,6,spp1,0
44,7,spp1,0
44,8,spp1,0
44,9,spp1,0
44,10,spp1,101
44,11,spp1,103
44,12,spp1,101
44,1,spp2,0
44,2,spp2,0
44,3,spp2,0
44,4,spp2,0
44,5,spp2,0
44,6,spp2,0
44,7,spp2,103
44,8,spp2,0
44,9,spp2,103
44,10,spp2,0
44,11,spp2,0
44,12,spp2,0
44,1,spp3,40
44,2,spp3,2
44,3,spp3,1
44,4,spp3,65
44,5,spp3,31
44,6,spp3,61
44,7,spp3,0
44,8,spp3,0
44,9,spp3,0
44,10,spp3,0
44,11,spp3,0
44,12,spp3,0
44,1,spp4,0
44,2,spp4,0
44,3,spp4,0
44,4,spp4,37
44,5,spp4,71
44,6,spp4,41
44,7,spp4,0
44,8,spp4,0
44,9,spp4,0
44,10,spp4,0
44,11,spp4,0
44,12,spp4,0
44,1,spp5,0
44,2,spp5,0
44,3,spp5,0
44,4,spp5,0
44,5,spp5,0
44,6,spp5,0
44,7,spp5,0
44,8,spp5,101
44,9,spp5,0
44,10,spp5,0
44,11,spp5,0
44,12,spp5,0
45,1,spp1,69
45,2,spp1,101
45,3,spp1,99
45,4,spp1,0
45,5,spp1,0
45,6,spp1,0
45,7,spp1,0
45,8,spp1,0
45,9,spp1,0
45,10,spp1,101
45,11,spp1,103
45,12,spp1,101
45,1,spp2,0
45,2,spp2,0
45,3,spp2,0
45,4,spp2,0
45,5,spp2,0
45,6,spp2,0
45,7,spp2,103
45,8,spp2,0
45,9,spp2,103
45,10,spp2,0
45,11,spp2,0
45,12,spp2,0
45,1,spp3,33
45,2,spp3,1
45,3,spp3,3
45,4,spp3,67
45,5,spp3,34
45,6,spp3,64
45,7,spp3,0
45,8,spp3,0
45,9,spp3,0
45,10,spp3,0
45,11,spp3,0
45,12,spp3,0
45,1,spp4,0
45,2,spp4,0
45,3,spp4,0
45,4,spp4,35
45,5,spp4,68
45,6,spp4,38
45,7,spp4,0
45,8,spp4,0
45,9,spp4,0
45,10,spp4,0
45,11,spp4,0
45,12,spp4,0
45,1,spp5,0
45,2,spp5,0
45,3,spp5,0
45,4,spp5,0
45,5,spp5,0
45,6,spp5,0
45,7,spp5,0
45,8,spp5,101
45,9,spp5,0
45,10,spp5,0
45,11,spp5,0
45,12,spp5,0
46,1,spp1,69
46,2,spp1,100
46,3,spp1,98
46,4,spp1,0
46,5,spp1,0
46,6,spp1,0
46,7,spp1,0
46,8,spp1,0
46,9,spp1,0
46,10,spp1,101
46,11,spp1,103
46,12,spp1,101
46,1,spp2,0
46,2,spp2,0
46,3,spp2,0
46,4,spp2,0
46,5,spp2,0
46,6,spp2,0
46,7,spp2,103
46,8,spp2,0
46,9,spp2,103
46,10,spp2,0
46,11,spp2,0
46,12,spp2,0
46,1,spp3,33
46,2,spp3,2
46,3,spp3,4
46,4,spp3,64
46,5,spp3,34
46,6,spp3,64
46,7,spp3,0
46,8,spp3,0
46,9,spp3,0
46,10,spp3,0
46,11,spp3,0
46,12,spp3,0
46,1,spp4,0
46,2,spp4,0
46,3,spp4,0
46,4,spp4,38
46,5,spp4,68
46,6,spp4,38
46,7,spp4,0
46,8,spp4,0
46,9,spp4,0
46,10,spp4,0
46,11,spp4,0
46,12,spp4,0
46,1,spp5,0
46,2,spp5,0
46,3,spp5,0
46,4,spp5,0
46,5,spp5,0
46,6,spp5,0
46,7,spp5,0
46,8,spp5,101
46,9,spp5,0
46,10,spp5,0
46,11,spp5,0
46,12,spp5,0
47,1,spp1,66
47,2,spp1,99
47,3,spp1,100
47,4,spp1,0
47,5,spp1,0
47,6,spp1,0
47,7,spp1,0
47,8,spp1,0
47,9,spp1,0
47,10,spp1,101
47,11,spp1,103
47,12,spp1,101
47,1,spp2,0
47,2,spp2,0
47,3,spp2,0
47,4,spp2,0
47,5,spp2,0
47,6,spp2,0
47,7,spp2,103
47,8,spp2,0
47,9,spp2,103
47,10,spp2,0
47,11,spp2,0
47,12,spp2,0
47,1,spp3,36
47,2,spp3,3
47,3,spp3,2
47,4,spp3,63
47,5,spp3,31
47,6,spp3,59
47,7,spp3,0
