timestep,site,spp,count
24,1,spp2,15
24,2,spp2,27
24,3,spp2,14
24,4,spp2,44
24,5,spp2,22
24,6,spp2,24
24,7,spp2,23
24,8,spp2,25
24,9,spp2,26
24,10,spp2,21
24,11,spp2,28
24,12,spp2,17
24,1,spp3,0
24,2,spp3,0
24,3,spp3,0
24,4,spp3,0
24,5,spp3,1
24,6,spp3,0
24,7,spp3,0
24,8,spp3,0
24,9,spp3,0
24,10,spp3,9
24,11,spp3,2
24,12,spp3,3
24,1,spp4,12
24,2,spp4,4
24,3,spp4,13
24,4,spp4,2
24,5,spp4,16
24,6,spp4,11
24,7,spp4,16
24,8,spp4,11
24,9,spp4,13
24,10,spp4,16
24,11,spp4,11
24,12,spp4,2
24,1,spp5,50
24,2,spp5,44
24,3,spp5,58
24,4,spp5,37
24,5,spp5,45
24,6,spp5,40
24,7,spp5,24
24,8,spp5,32
24,9,spp5,36
24,10,spp5,38
24,11,spp5,37
24,12,spp5,51
25,1,spp1,20
25,2,spp1,22
25,3,spp1,16
25,4,spp1,18
25,5,spp1,20
25,6,spp1,32
25,7,spp1,41
25,8,spp1,33
25,9,spp1,34
25,10,spp1,21
25,11,spp1,19
25,12,spp1,25
25,1,spp2,17
25,2,spp2,18
25,3,spp2,15
25,4,spp2,36
25,5,spp2,19
25,6,spp2,15
25,7,spp2,13
25,8,spp2,30
25,9,spp2,24
25,10,spp2,18
25,11,spp2,36
25,12,spp2,18
25,1,spp3,1
25,2,spp3,0
25,3,spp3,0
25,4,spp3,0
25,5,spp3,2
25,6,spp3,0
25,7,spp3,0
25,8,spp3,0
25,9,spp3,0
25,10,spp3,5
25,11,spp3,1
25,12,spp3,1
25,1,spp4,16
25,2,spp4,6
25,3,spp4,13
25,4,spp4,5
25,5,spp4,9
25,6,spp4,8
25,7,spp4,23
25,8,spp4,14
25,9,spp4,10
25,10,spp4,16
25,11,spp4,11
25,12,spp4,7
25,1,spp5,47
25,2,spp5,57
25,3,spp5,57
25,4,spp5,43
25,5,spp5,52
25,6,spp5,47
25,7,spp5,25
25,8,spp5,25
25,9,spp5,34
25,10,spp5,43
25,11,spp5,34
25,12,spp5,52
26,1,spp1,19
26,2,spp1,21
26,3,spp1,20
26,4,spp1,15
26,5,spp1,21
26,6,spp1,31
26,7,spp1,41
26,8,spp1,35
26,9,spp1,27
26,10,spp1,23
26,11,spp1,21
26,12,spp1,23
26,1,spp2,15
26,2,spp2,20
26,3,spp2,13
26,4,spp2,39
26,5,spp2,21
26,6,spp2,16
26,7,spp2,7
26,8,spp2,26
26,9,spp2,20
26,10,spp2,16
26,11,spp2,36
26,12,spp2,16
26,1,spp3,1
26,2,spp3,0
26,3,spp3,0
26,4,spp3,0
26,5,spp3,3
26,6,spp3,0
26,7,spp3,0
26,8,spp3,0
26,9,spp3,0
26,10,spp3,5
26,11,spp3,2
26,12,spp3,1
26,1,spp4,12
26,2,spp4,5
26,3,spp4,14
26,4,spp4,5
26,5,spp4,7
26,6,spp4,13
26,7,spp4,26
26,8,spp4,12
26,9,spp4,15
26,10,spp4,19
26,11,spp4,8
26,12,spp4,9
26,1,spp5,54
26,2,spp5,57
26,3,spp5,54
26,4,spp5,43
26,5,spp5,50
26,6,spp5,42
26,7,spp5,28
26,8,spp5,29
26,9,spp5,40
26,10,spp5,40
26,11,spp5,34
26,12,spp5,54
27,1,spp1,25
27,2,spp1,26
27,3,spp1,15
27,4,spp1,12
27,5,spp1,22
27,6,spp1,32
27,7,spp1,38
27,8,spp1,42
27,9,spp1,35
27,10,spp1,27
27,11,spp1,14
27,12,spp1,23
27,1,spp2,13
27,2,spp2,21
27,3,spp2,11
27,4,spp2,40
27,5,spp2,24
27,6,spp2,13
27,7,spp2,6
27,8,spp2,22
27,9,spp2,12
27,10,spp2,16
27,11,spp2,42
27,12,spp2,7
27,1,spp3,0
27,2,spp3,0
27,3,spp3,0
27,4,spp3,0
27,5,spp3,4
27,6,spp3,0
27,7,spp3,1
27,8,spp3,0
27,9,spp3,0
27,10,spp3,3
27,11,spp3,1
27,12,spp3,0
27,1,spp4,15
27,2,spp4,5
27,3,spp4,17
27,4,spp4,9
27,5,spp4,4
27,6,spp4,9
27,7,spp4,18
27,8,spp4,6
27,9,spp4,13
27,10,spp4,17
27,11,spp4,13
27,12,spp4,14
27,1,spp5,48
27,2,spp5,51
27,3,spp5,58
27,4,spp5,41
27,5,spp5,48
27,6,spp5,48
27,7,spp5,39
27,8,spp5,32
27,9,spp5,42
27,10,spp5,40
27,11,spp5,31
27,12,spp5,59
28,1,spp1,26
28,2,spp1,23
28,3,spp1,12
28,4,spp1,15
28,5,spp1,25
28,6,spp1,32
28,7,spp1,32
28,8,spp1,50
28,9,spp1,37
28,10,spp1,22
28,11,spp1,19
28,12,spp1,30
28,1,spp2,14
28,2,spp2,25
28,3,spp2,12
28,4,spp2,36
28,5,spp2,25
28,6,spp2,22
28,7,spp2,10
28,8,spp2,17
28,9,spp2,9
28,10,spp2,21
28,11,spp2,45
28,12,spp2,8
28,1,spp3,0
28,2,spp3,0
28,3,spp3,0
28,4,spp3,0
28,5,spp3,9
28,6,spp3,1
28,7,spp3,1
28,8,spp3,0
28,9,spp3,0
28,10,spp3,4
28,11,spp3,1
28,12,spp3,0
28,1,spp4,13
28,2,spp4,6
28,3,spp4,14
28,4,spp4,6
28,5,spp4,3
28,6,spp4,6
28,7,spp4,17
28,8,spp4,4
28,9,spp4,10
28,10,spp4,9
28,11,spp4,6
28,12,spp4,10
28,1,spp5,48
28,2,spp5,49
28,3,spp5,63
28,4,spp5,45
28,5,spp5,40
28,6,spp5,41
28,7,spp5,42
28,8,spp5,31
28,9,spp5,46
28,10,spp5,47
28,11,spp5,30
28,12,spp5,55
29,1,spp1,35
29,2,spp1,26
29,3,spp1,13
29,4,spp1,12
29,5,spp1,26
29,6,spp1,30
29,7,spp1,23
29,8,spp1,49
29,9,spp1,32
29,10,spp1,24
29,11,spp1,14
29,12,spp1,27
29,1,spp2,14
29,2,spp2,20
29,3,spp2,15
29,4,spp2,35
29,5,spp2,21
29,6,spp2,24
29,7,spp2,7
29,8,spp2,20
29,9,spp2,4
29,10,spp2,20
29,11,spp2,49
29,12,spp2,7
29,1,spp3,0
29,2,spp3,0
29,3,spp3,0
29,4,spp3,0
29,5,spp3,13
29,6,spp3,0
29,7,spp3,1
29,8,spp3,0
29,9,spp3,0
29,10,spp3,3
29,11,spp3,1
29,12,spp3,0
29,1,spp4,8
29,2,spp4,5
29,3,spp4,14
29,4,spp4,5
29,5,spp4,4
29,6,spp4,8
29,7,spp4,10
29,8,spp4,6
29,9,spp4,17
29,10,spp4,10
29,11,spp4,5
29,12,spp4,15
29,1,spp5,44
29,2,spp5,52
29,3,spp5,59
29,4,spp5,50
29,5,spp5,38
29,6,spp5,40
29,7,spp5,61
29,8,spp5,27
29,9,spp5,49
29,10,spp5,46
29,11,spp5,32
29,12,spp5,54
30,1,spp1,33
30,2,spp1,20
30,3,spp1,12
30,4,spp1,17
30,5,spp1,25
30,6,spp1,22
30,7,spp1,21
30,8,spp1,42
30,9,spp1,24
30,10,spp1,18
30,11,spp1,18
30,12,spp1,34
30,1,spp2,12
30,2,spp2,15
30,3,spp2,11
30,4,spp2,35
30,5,spp2,19
30,6,spp2,29
30,7,spp2,9
30,8,spp2,24
30,9,spp2,7
30,10,spp2,16
30,11,spp2,40
30,12,spp2,8
30,1,spp3,0
30,2,spp3,0
30,3,spp3,0
30,4,spp3,0
30,5,spp3,11
30,6,spp3,0
30,7,spp3,2
30,8,spp3,0
30,9,spp3,0
30,10,spp3,4
30,11,spp3,2
30,12,spp3,0
30,1,spp4,8
30,2,spp4,11
30,3,spp4,16
30,4,spp4,3
30,5,spp4,6
30,6,spp4,6
30,7,spp4,12
30,8,spp4,4
30,9,spp4,20
30,10,spp4,10
30,11,spp4,2
30,12,spp4,10
30,1,spp5,48
30,2,spp5,57
30,3,spp5,62
30,4,spp5,47
30,5,spp5,41
30,6,spp5,45
30,7,spp5,58
30,8,spp5,32
30,9,spp5,51
30,10,spp5,55
30,11,spp5,39
30,12,spp5,51
31,1,spp1,32
31,2,spp1,21
31,3,spp1,7
31,4,spp1,19
31,5,spp1,21
31,6,spp1,20
31,7,spp1,18
31,8,spp1,35
31,9,spp1,24
31,10,spp1,19
31,11,spp1,11
31,12,spp1,33
31,1,spp2,15
31,2,spp2,11
31,3,spp2,10
31,4,spp2,38
31,5,spp2,19
31,6,spp2,34
31,7,spp2,8
31,8,spp2,27
31,9,spp2,10
31,10,spp2,12
31,11,spp2,35
31,12,spp2,14
31,1,spp3,0
31,2,spp3,0
31,3,spp3,0
31,4,spp3,0
31,5,spp3,6
31,6,spp3,0
31,7,spp3,2
31,8,spp3,0
31,9,spp3,0
31,10,spp3,5
31,11,spp3,2
31,12,spp3,0
31,1,spp4,10
31,2,spp4,8
31,3,spp4,17
31,4,spp4,2
31,5,spp4,8
31,6,spp4,3
31,7,spp4,13
31,8,spp4,2
31,9,spp4,18
31,10,spp4,11
31,11,spp4,2
31,12,spp4,12
31,1,spp5,44
31,2,spp5,63
31,3,spp5,67
31,4,spp5,43
31,5,spp5,48
31,6,spp5,45
31,7,spp5,61
31,8,spp5,38
31,9,spp5,50
31,10,spp5,56
31,11,spp5,51
31,12,spp5,44
32,1,spp1,31
32,2,spp1,17
32,3,spp1,8
32,4,spp1,15
32,5,spp1,17
32,6,spp1,18
32,7,spp1,19
32,8,spp1,34
32,9,spp1,19
32,10,spp1,19
32,11,spp1,11
32,12,spp1,30
32,1,spp2,16
32,2,spp2,13
32,3,spp2,13
32,4,spp2,42
32,5,spp2,22
32,6,spp2,33
32,7,spp2,8
32,8,spp2,22
32,9,spp2,11
32,10,spp2,12
32,11,spp2,48
32,12,spp2,18
32,1,spp3,0
32,2,spp3,0
32,3,spp3,0
32,4,spp3,1
32,5,spp3,6
32,6,spp3,0
32,7,spp3,2
32,8,spp3,0
32,9,spp3,2
32,10,spp3,3
32,11,spp3,1
32,12,spp3,1
32,1,spp4,6
32,2,spp4,8
32,3,spp4,13
32,4,spp4,2
32,5,spp4,9
32,6,spp4,3
32,7,spp4,7
32,8,spp4,1
32,9,spp4,19
32,10,spp4,7
32,11,spp4,4
32,12,spp4,7
32,1,spp5,48
32,2,spp5,65
32,3,spp5,67
32,4,spp5,42
32,5,spp5,48
32,6,spp5,48
32,7,spp5,66
32,8,spp5,45
32,9,spp5,51
32,10,spp5,62
32,11,spp5,37
32,12,spp5,47
33,1,spp1,22
33,2,spp1,19
33,3,spp1,14
33,4,spp1,10
33,5,spp1,16
33,6,spp1,18
33,7,spp1,21
33,8,spp1,30
33,9,spp1,25
33,10,spp1,18
33,11,spp1,11
33,12,spp1,27
33,1,spp2,18
33,2,spp2,11
33,3,spp2,14
33,4,spp2,43
33,5,spp2,30
33,6,spp2,34
33,7,spp2,9
33,8,spp2,22
33,9,spp2,7
33,10,spp2,13
33,11,spp2,47
33,12,spp2,18
33,1,spp3,0
33,2,spp3,0
33,3,spp3,1
33,4,spp3,0
33,5,spp3,8
33,6,spp3,0
33,7,spp3,2
33,8,spp3,0
33,9,spp3,3
33,10,spp3,3
33,11,spp3,1
33,12,spp3,2
33,1,spp4,9
33,2,spp4,11
33,3,spp4,15
33,4,spp4,4
33,5,spp4,7
33,6,spp4,0
33,7,spp4,6
33,8,spp4,1
33,9,spp4,20
33,10,spp4,9
33,11,spp4,5
33,12,spp4,8
33,1,spp5,52
33,2,spp5,62
33,3,spp5,57
33,4,spp5,45
33,5,spp5,41
33,6,spp5,50
33,7,spp5,64
33,8,spp5,49
33,9,spp5,47
33,10,spp5,60
33,11,spp5,37
33,12,spp5,48
34,1,spp1,23
34,2,spp1,21
34,3,spp1,17
34,4,spp1,15
34,5,spp1,8
34,6,spp1,18
34,7,spp1,14
34,8,spp1,30
34,9,spp1,26
34,10,spp1,26
34,11,spp1,13
34,12,spp1,24
34,1,spp2,17
34,2,spp2,10
34,3,spp2,14
34,4,spp2,50
34,5,spp2,31
34,6,spp2,40
34,7,spp2,10
34,8,spp2,16
34,9,spp2,11
34,10,spp2,10
34,11,spp2,40
34,12,spp2,18
34,1,spp3,0
34,2,spp3,0
34,3,spp3,1
34,4,spp3,1
34,5,spp3,12
34,6,spp3,0
34,7,spp3,3
34,8,spp3,0
34,9,spp3,2
34,10,spp3,2
34,11,spp3,2
34,12,spp3,0
34,1,spp4,12
34,2,spp4,12
34,3,spp4,4
34,4,spp4,4
34,5,spp4,7
34,6,spp4,0
34,7,spp4,6
34,8,spp4,1
34,9,spp4,18
34,10,spp4,12
34,11,spp4,2
34,12,spp4,8
34,1,spp5,49
34,2,spp5,60
34,3,spp5,65
34,4,spp5,32
34,5,spp5,44
34,6,spp5,44
34,7,spp5,69
34,8,spp5,55
34,9,spp5,45
34,10,spp5,53
34,11,spp5,44
34,12,spp5,53
35,1,spp1,23
35,2,spp1,23
35,3,spp1,14
35,4,spp1,15
35,5,spp1,15
35,6,spp1,24
35,7,spp1,9
35,8,spp1,27
35,9,spp1,31
35,10,spp1,22
35,11,spp1,17
35,12,spp1,25
35,1,spp2,14
35,2,spp2,14
35,3,spp2,22
35,4,spp2,44
35,5,spp2,36
35,6,spp2,34
35,7,spp2,13
35,8,spp2,16
35,9,spp2,16
35,10,spp2,7
35,11,spp2,48
35,12,spp2,17
35,1,spp3,0
35,2,spp3,1
35,3,spp3,1
35,4,spp3,1
35,5,spp3,10
35,6,spp3,1
35,7,spp3,1
35,8,spp3,0
35,9,spp3,4
35,10,spp3,2
35,11,spp3,0
35,12,spp3,0
35,1,spp4,7
35,2,spp4,7
35,3,spp4,3
35,4,spp4,8
35,5,spp4,7
35,6,spp4,0
35,7,spp4,9
35,8,spp4,2
35,9,spp4,13
35,10,spp4,9
35,11,spp4,3
35,12,spp4,8
35,1,spp5,57
35,2,spp5,58
35,3,spp5,61
35,4,spp5,34
35,5,spp5,34
35,6,spp5,43
35,7,spp5,70
35,8,spp5,57
35,9,spp5,38
35,10,spp5,63
35,11,spp5,33
35,12,spp5,53
36,1,spp1,29
36,2,spp1,22
36,3,spp1,15
36,4,spp1,12
36,5,spp1,17
36,6,spp1,22
36,7,spp1,10
36,8,spp1,31
36,9,spp1,28
36,10,spp1,21
36,11,spp1,18
36,12,spp1,23
36,1,spp2,13
36,2,spp2,17
36,3,spp2,15
36,4,spp2,52
36,5,spp2,35
36,6,spp2,40
36,7,spp2,12
36,8,spp2,12
36,9,spp2,15
36,10,spp2,10
36,11,spp2,41
36,12,spp2,21
36,1,spp3,0
36,2,spp3,0
36,3,spp3,0
36,4,spp3,1
36,5,spp3,7
36,6,spp3,1
36,7,spp3,2
36,8,spp3,0
36,9,spp3,6
36,10,spp3,3
36,11,spp3,1
36,12,spp3,0
36,1,spp4,5
36,2,spp4,6
36,3,spp4,5
36,4,spp4,5
36,5,spp4,7
36,6,spp4,0
36,7,spp4,8
36,8,spp4,1
36,9,spp4,15
36,10,spp4,8
36,11,spp4,6
36,12,spp4,14
36,1,spp5,54
36,2,spp5,58
36,3,spp5,66
36,4,spp5,32
36,5,spp5,36
36,6,spp5,39
36,7,spp5,70
36,8,spp5,58
36,9,spp5,38
36,10,spp5,61
36,11,spp5,35
36,12,spp5,45
37,1,spp1,25
37,2,spp1,17
37,3,spp1,13
37,4,spp1,22
37,5,spp1,13
37,6,spp1,14
37,7,spp1,12
37,8,spp1,29
37,9,spp1,25
37,10,spp1,20
37,11,spp1,14
37,12,spp1,21
37,1,spp2,12
37,2,spp2,19
37,3,spp2,17
37,4,spp2,39
37,5,spp2,43
37,6,spp2,44
37,7,spp2,9
37,8,spp2,7
37,9,spp2,16
37,10,spp2,11
37,11,spp2,39
37,12,spp2,17
37,1,spp3,0
37,2,spp3,0
37,3,spp3,0
37,4,spp3,0
37,5,spp3,5
37,6,spp3,1
37,7,spp3,2
37,8,spp3,0
37,9,spp3,7
37,10,spp3,1
37,11,spp3,0
37,12,spp3,0
37,1,spp4,8
37,2,spp4,6
37,3,spp4,3
37,4,spp4,2
37,5,spp4,10
37,6,spp4,0
37,7,spp4,11
37,8,spp4,1
37,9,spp4,13
37,10,spp4,9
37,11,spp4,5
37,12,spp4,14
37,1,spp5,56
37,2,spp5,61
37,3,spp5,68
37,4,spp5,39
37,5,spp5,31
37,6,spp5,43
37,7,spp5,68
37,8,spp5,65
37,9,spp5,41
37,10,spp5,62
37,11,spp5,43
37,12,spp5,51
38,1,spp1,32
38,2,spp1,19
38,3,spp1,15
38,4,spp1,20
38,5,spp1,12
38,6,spp1,9
38,7,spp1,9
38,8,spp1,29
38,9,spp1,28
38,10,spp1,28
38,11,spp1,16
38,12,spp1,19
38,1,spp2,13
38,2,spp2,22
38,3,spp2,16
38,4,spp2,32
38,5,spp2,38
38,6,spp2,42
38,7,spp2,14
38,8,spp2,10
38,9,spp2,18
38,10,spp2,16
38,11,spp2,36
38,12,spp2,18
38,1,spp3,0
38,2,spp3,0
38,3,spp3,0
38,4,spp3,0
38,5,spp3,3
38,6,spp3,4
38,7,spp3,3
38,8,spp3,0
38,9,spp3,6
38,10,spp3,3
38,11,spp3,0
38,12,spp3,0
38,1,spp4,6
38,2,spp4,5
38,3,spp4,1
38,4,spp4,3
38,5,spp4,8
38,6,spp4,0
38,7,spp4,10
38,8,spp4,2
38,9,spp4,8
38,10,spp4,12
38,11,spp4,7
38,12,spp4,21
38,1,spp5,50
38,2,spp5,57
38,3,spp5,69
38,4,spp5,47
38,5,spp5,41
38,6,spp5,47
38,7,spp5,66
38,8,spp5,61
38,9,spp5,42
38,10,spp5,44
38,11,spp5,42
38,12,spp5,45
39,1,spp1,27
39,2,spp1,20
39,3,spp1,12
39,4,spp1,25
39,5,spp1,11
39,6,spp1,16
39,7,spp1,13
39,8,spp1,26
39,9,spp1,25
39,10,spp1,30
39,11,spp1,21
39,12,spp1,23
39,1,spp2,17
39,2,spp2,16
39,3,spp2,16
39,4,spp2,25
39,5,spp2,46
39,6,spp2,28
39,7,spp2,14
39,8,spp2,7
39,9,spp2,18
39,10,spp2,11
39,11,spp2,33
39,12,spp2,16
39,1,spp3,0
39,2,spp3,0
39,3,spp3,0
39,4,spp3,1
39,5,spp3,2
39,6,spp3,4
39,7,spp3,4
39,8,spp3,1
39,9,spp3,7
39,10,spp3,3
39,11,spp3,0
39,12,spp3,0
39,1,spp4,9
39,2,spp4,4
39,3,spp4,2
39,4,spp4,5
39,5,spp4,6
39,6,spp4,0
39,7,spp4,16
39,8,spp4,1
39,9,spp4,3
39,10,spp4,6
39,11,spp4,8
39,12,spp4,17
39,1,spp5,48
39,2,spp5,63
39,3,spp5,71
39,4,spp5,46
39,5,spp5,37
39,6,spp5,54
39,7,spp5,55
39,8,spp5,67
39,9,spp5,49
39,10,spp5,53
39,11,spp5,39
39,12,spp5,47
40,1,spp1,22
40,2,spp1,17
40,3,spp1,16
40,4,spp1,28
40,5,spp1,11
40,6,spp1,15
40,7,spp1,13
40,8,spp1,22
40,9,spp1,32
40,10,spp1,34
40,11,spp1,18
40,12,spp1,18
40,1,spp2,17
40,2,spp2,24
40,3,spp2,12
40,4,spp2,19
40,5,spp2,46
40,6,spp2,25
40,7,spp2,17
40,8,spp2,13
40,9,spp2,15
40,10,spp2,12
40,11,spp2,34
40,12,spp2,20
40,1,spp3,0
40,2,spp3,1
40,3,spp3,0
40,4,spp3,1
40,5,spp3,2
40,6,spp3,4
40,7,spp3,2
40,8,spp3,3
40,9,spp3,4
40,10,spp3,1
40,11,spp3,0
40,12,spp3,0
40,1,spp4,8
40,2,spp4,4
40,3,spp4,5
40,4,spp4,5
40,5,spp4,4
40,6,spp4,1
40,7,spp4,13
40,8,spp4,1
40,9,spp4,8
40,10,spp4,7
40,11,spp4,8
40,12,spp4,17
40,1,spp5,54
40,2,spp5,57
40,3,spp5,68
40,4,spp5,49
40,5,spp5,39
40,6,spp5,57
40,7,spp5,57
40,8,spp5,63
40,9,spp5,43
40,10,spp5,49
40,11,spp5,41
40,12,spp5,48
41,1,spp1,20
41,2,spp1,25
41,3,spp1,18
41,4,spp1,29
41,5,spp1,12
41,6,spp1,20
41,7,spp1,17
41,8,spp1,23
41,9,spp1,28
41,10,spp1,27
41,11,spp1,24
41,12,spp1,20
41,1,spp2,21
41,2,spp2,14
41,3,spp2,18
41,4,spp2,16
41,5,spp2,49
41,6,spp2,20
41,7,spp2,28
41,8,spp2,13
41,9,spp2,9
41,10,spp2,14
41,11,spp2,28
41,12,spp2,19
41,1,spp3,0
41,2,spp3,0
41,3,spp3,0
41,4,spp3,3
41,5,spp3,0
41,6,spp3,2
41,7,spp3,3
41,8,spp3,1
41,9,spp3,6
41,10,spp3,0
41,11,spp3,0
41,12,spp3,0
41,1,spp4,5
41,2,spp4,5
41,3,spp4,2
41,4,spp4,7
41,5,spp4,6
41,6,spp4,3
41,7,spp4,11
41,8,spp4,1
41,9,spp4,12
41,10,spp4,8
41,11,spp4,5
41,12,spp4,18
41,1,spp5,55
41,2,spp5,59
41,3,spp5,63
41,4,spp5,47
41,5,spp5,35
41,6,spp5,57
41,7,spp5,43
41,8,spp5,64
41,9,spp5,47
41,10,spp5,54
41,11,spp5,44
41,12,spp5,46
42,1,spp1,27
42,2,spp1,24
42,3,spp1,21
42,4,spp1,25
42,5,spp1,12
42,6,spp1,17
42,7,spp1,18
42,8,spp1,18
42,9,spp1,28
42,10,spp1,30
42,11,spp1,24
42,12,spp1,23
42,1,spp2,24
42,2,spp2,18
42,3,spp2,17
42,4,spp2,16
42,5,spp2,51
42,6,spp2,20
42,7,spp2,27
42,8,spp2,9
42,9,spp2,7
42,10,spp2,12
42,11,spp2,30
42,12,spp2,18
42,1,spp3,0
42,2,spp3,0
42,3,spp3,0
42,4,spp3,9
42,5,spp3,0
42,6,spp3,2
42,7,spp3,1
42,8,spp3,0
42,9,spp3,3
42,10,spp3,0
42,11,spp3,1
42,12,spp3,1
42,1,spp4,2
42,2,spp4,3
42,3,spp4,5
42,4,spp4,7
42,5,spp4,5
42,6,spp4,2
42,7,spp4,10
42,8,spp4,0
42,9,spp4,9
42,10,spp4,5
42,11,spp4,3
42,12,spp4,21
42,1,spp5,48
42,2,spp5,58
42,3,spp5,58
42,4,spp5,45
42,5,spp5,34
42,6,spp5,61
42,7,spp5,46
42,8,spp5,75
42,9,spp5,55
42,10,spp5,56
42,11,spp5,43
42,12,spp5,40
43,1,spp1,31
43,2,spp1,27
43,3,spp1,23
43,4,spp1,20
43,5,spp1,13
43,6,spp1,15
43,7,spp1,10
43,8,spp1,19
43,9,spp1,19
43,10,spp1,28
43,11,spp1,18
43,12,spp1,18
43,1,spp2,24
43,2,spp2,23
43,3,spp2,13
43,4,spp2,19
43,5,spp2,36
43,6,spp2,21
43,7,spp2,26
43,8,spp2,10
43,9,spp2,5
43,10,spp2,10
43,11,spp2,27
43,12,spp2,13
43,1,spp3,0
43,2,spp3,0
43,3,spp3,0
43,4,spp3,10
43,5,spp3,0
43,6,spp3,0
43,7,spp3,2
43,8,spp3,0
43,9,spp3,5
43,10,spp3,1
43,11,spp3,0
43,12,spp3,1
43,1,spp4,6
43,2,spp4,1
43,3,spp4,5
43,4,spp4,8
43,5,spp4,12
43,6,spp4,4
43,7,spp4,9
43,8,spp4,0
43,9,spp4,9
43,10,spp4,1
43,11,spp4,4
43,12,spp4,23
43,1,spp5,40
43,2,spp5,52
43,3,spp5,60
43,4,spp5,45
43,5,spp5,41
43,6,spp5,62
43,7,spp5,55
43,8,spp5,73
43,9,spp5,64
43,10,spp5,63
43,11,spp5,52
43,12,spp5,48
44,1,spp1,28
44,2,spp1,20
44,3,spp1,27
44,4,spp1,17
44,5,spp1,14
44,6,spp1,22
44,7,spp1,10
44,8,spp1,17
44,9,spp1,19
44,10,spp1,21
44,11,spp1,15
44,12,spp1,20
44,1,spp2,27
44,2,spp2,21
44,3,spp2,14
44,4,spp2,16
44,5,spp2,34
44,6,spp2,19
44,7,spp2,32
44,8,spp2,9
44,9,spp2,5
44,10,spp2,8
44,11,spp2,30
44,12,spp2,21
44,1,spp3,0
44,2,spp3,0
44,3,spp3,0
44,4,spp3,15
44,5,spp3,0
44,6,spp3,0
44,7,spp3,3
44,8,spp3,0
44,9,spp3,4
44,10,spp3,0
44,11,spp3,0
44,12,spp3,1
44,1,spp4,5
44,2,spp4,2
44,3,spp4,7
44,4,spp4,3
44,5,spp4,13
44,6,spp4,3
44,7,spp4,8
44,8,spp4,1
44,9,spp4,14
44,10,spp4,2
44,11,spp4,4
44,12,spp4,13
44,1,spp5,41
44,2,spp5,60
44,3,spp5,53
44,4,spp5,51
44,5,spp5,41
44,6,spp5,58
44,7,spp5,49
44,8,spp5,75
44,9,spp5,60
44,10,spp5,72
44,11,spp5,52
44,12,spp5,48
45,1,spp1,28
45,2,spp1,28
45,3,spp1,24
45,4,spp1,20
45,5,spp1,20
45,6,spp1,20
45,7,spp1,16
45,8,spp1,19
45,9,spp1,19
45,10,spp1,16
45,11,spp1,13
45,12,spp1,23
45,1,spp2,21
45,2,spp2,20
45,3,spp2,17
45,4,spp2,18
45,5,spp2,38
45,6,spp2,15
45,7,spp2,26
45,8,spp2,14
45,9,spp2,7
45,10,spp2,9
45,11,spp2,28
45,12,spp2,18
45,1,spp3,1
45,2,spp3,0
45,3,spp3,0
45,4,spp3,8
45,5,spp3,1
45,6,spp3,0
45,7,spp3,1
45,8,spp3,0
45,9,spp3,4
45,10,spp3,1
45,11,spp3,0
45,12,spp3,4
45,1,spp4,5
45,2,spp4,1
45,3,spp4,7
45,4,spp4,3
45,5,spp4,10
45,6,spp4,3
45,7,spp4,10
45,8,spp4,0
45,9,spp4,14
45,10,spp4,2
45,11,spp4,7
45,12,spp4,11
45,1,spp5,46
45,2,spp5,54
45,3,spp5,53
45,4,spp5,53
45,5,spp5,33
45,6,spp5,64
45,7,spp5,49
45,8,spp5,69
45,9,spp5,58
45,10,spp5,75
45,11,spp5,53
45,12,spp5,47
46,1,spp1,27
46,2,spp1,26
46,3,spp1,27
46,4,spp1,24
46,5,spp1,17
46,6,spp1,20
46,7,spp1,15
46,8,spp1,18
46,9,spp1,15
46,10,spp1,15
46,11,spp1,12
46,12,spp1,21
46,1,spp2,25
46,2,spp2,15
46,3,spp2,15
46,4,spp2,19
46,5,spp2,35
46,6,spp2,12
46,7,spp2,25
46,8,spp2,8
46,9,spp2,6
46,10,spp2,5
46,11,spp2,32
46,12,spp2,18
46,1,spp3,1
46,2,spp3,0
46,3,spp3,0
46,4,spp3,7
46,5,spp3,2
46,6,spp3,0
46,7,spp3,0
46,8,spp3,0
46,9,spp3,8
46,10,spp3,5
46,11,spp3,0
46,12,spp3,5
46,1,spp4,3
46,2,spp4,2
46,3,spp4,4
46,4,spp4,3
46,5,spp4,12
46,6,spp4,5
46,7,spp4,16
46,8,spp4,1
46,9,spp4,17
46,10,spp4,4
46,11,spp4,11
46,12,spp4,9
46,1,spp5,45
46,2,spp5,60
46,3,spp5,55
46,4,spp5,49
46,5,spp5,36
46,6,spp5,65
46,7,spp5,46
46,8,spp5,75
46,9,spp5,56
46,10,spp5,74
46,11,spp5,46
46,12,spp5,50
47,1,spp1,27
47,2,spp1,28
47,3,spp1,32
47,4,spp1,20
47,5,spp1,20
47,6,spp1,25
47,7,spp1,17
47,8,spp1,20
47,9,spp1,16
47,10,spp1,20
47,11,spp1,12
47,12,spp1,17
47,1,spp2,27
47,2,spp2,15
47,3,spp2,17
47,4,spp2,19
47,5,spp2,35
47,6,spp2,10
47,7,spp2,22
47,8,spp2,17
47,9,spp2,1
47,10,spp2,9
47,11,spp2,28
47,12,spp2,21
47,1,spp3,0
47,2,spp3,0
47,3,spp3,0
47,4,spp3,7
47,5,spp3,4
47,6,spp3,0
