timestep,site,spp,count
4,2,spp1,39
4,3,spp1,44
4,4,spp1,51
4,5,spp1,49
4,6,spp1,56
4,7,spp1,1
4,8,spp1,1
4,9,spp1,0
4,10,spp1,0
4,11,spp1,6
4,12,spp1,0
4,1,spp2,0
4,2,spp2,1
4,3,spp2,1
4,4,spp2,47
4,5,spp2,42
4,6,spp2,37
4,7,spp2,49
4,8,spp2,45
4,9,spp2,57
4,10,spp2,0
4,11,spp2,0
4,12,spp2,1
4,1,spp3,3
4,2,spp3,3
4,3,spp3,5
4,4,spp3,2
4,5,spp3,11
4,6,spp3,9
4,7,spp3,3
4,8,spp3,5
4,9,spp3,3
4,10,spp3,8
4,11,spp3,1
4,12,spp3,0
4,1,spp4,45
4,2,spp4,59
4,3,spp4,52
4,4,spp4,0
4,5,spp4,0
4,6,spp4,0
4,7,spp4,0
4,8,spp4,0
4,9,spp4,0
4,10,spp4,38
4,11,spp4,46
4,12,spp4,51
4,1,spp5,0
4,2,spp5,0
4,3,spp5,0
4,4,spp5,2
4,5,spp5,0
4,6,spp5,0
4,7,spp5,50
4,8,spp5,50
4,9,spp5,43
4,10,spp5,55
4,11,spp5,50
4,12,spp5,49
5,1,spp1,54
5,2,spp1,40
5,3,spp1,41
5,4,spp1,47
5,5,spp1,53
5,6,spp1,58
5,7,spp1,1
5,8,spp1,1
5,9,spp1,0
5,10,spp1,0
5,11,spp1,6
5,12,spp1,1
5,1,spp2,0
5,2,spp2,1
5,3,spp2,3
5,4,spp2,47
5,5,spp2,41
5,6,spp2,38
5,7,spp2,49
5,8,spp2,50
5,9,spp2,59
5,10,spp2,0
5,11,spp2,0
5,12,spp2,0
5,1,spp3,3
5,2,spp3,1
5,3,spp3,5
5,4,spp3,4
5,5,spp3,8
5,6,spp3,6
5,7,spp3,0
5,8,spp3,4
5,9,spp3,0
5,10,spp3,6
5,11,spp3,1
5,12,spp3,0
5,1,spp4,45
5,2,spp4,60
5,3,spp4,53
5,4,spp4,0
5,5,spp4,0
5,6,spp4,0
5,7,spp4,1
5,8,spp4,0
5,9,spp4,0
5,10,spp4,43
5,11,spp4,49
5,12,spp4,60
5,1,spp5,0
5,2,spp5,0
5,3,spp5,0
5,4,spp5,4
5,5,spp5,0
5,6,spp5,0
5,7,spp5,52
5,8,spp5,46
5,9,spp5,44
5,10,spp5,52
5,11,spp5,47
5,12,spp5,40
6,1,spp1,57
6,2,spp1,44
6,3,spp1,41
6,4,spp1,48
6,5,spp1,58
6,6,spp1,56
6,7,spp1,1
6,8,spp1,3
6,9,spp1,0
6,10,spp1,0
6,11,spp1,7
6,12,spp1,0
6,1,spp2,0
6,2,spp2,1
6,3,spp2,4
6,4,spp2,49
6,5,spp2,39
6,6,spp2,39
6,7,spp2,53
6,8,spp2,58
6,9,spp2,60
6,10,spp2,0
6,11,spp2,0
6,12,spp2,0
6,1,spp3,2
6,2,spp3,3
6,3,spp3,3
6,4,spp3,3
6,5,spp3,5
6,6,spp3,7
6,7,spp3,0
6,8,spp3,3
6,9,spp3,0
6,10,spp3,6
6,11,spp3,3
6,12,spp3,0
6,1,spp4,43
6,2,spp4,54
6,3,spp4,54
6,4,spp4,0
6,5,spp4,0
6,6,spp4,0
6,7,spp4,1
6,8,spp4,0
6,9,spp4,0
6,10,spp4,41
6,11,spp4,47
6,12,spp4,64
6,1,spp5,0
6,2,spp5,0
6,3,spp5,0
6,4,spp5,2
6,5,spp5,0
6,6,spp5,0
6,7,spp5,48
6,8,spp5,37
6,9,spp5,43
6,10,spp5,54
6,11,spp5,46
6,12,spp5,37
7,1,spp1,47
7,2,spp1,33
7,3,spp1,34
7,4,spp1,41
7,5,spp1,58
7,6,spp1,47
7,7,spp1,0
7,8,spp1,3
7,9,spp1,0
7,10,spp1,0
7,11,spp1,10
7,12,spp1,0
7,1,spp2,0
7,2,spp2,0
7,3,spp2,3
7,4,spp2,51
7,5,spp2,37
7,6,spp2,50
7,7,spp2,56
7,8,spp2,57
7,9,spp2,66
7,10,spp2,0
7,11,spp2,0
7,12,spp2,0
7,1,spp3,3
7,2,spp3,2
7,3,spp3,4
7,4,spp3,7
7,5,spp3,7
7,6,spp3,5
7,7,spp3,0
7,8,spp3,2
7,9,spp3,0
7,10,spp3,5
7,11,spp3,4
7,12,spp3,0
7,1,spp4,52
7,2,spp4,67
7,3,spp4,61
7,4,spp4,0
7,5,spp4,0
7,6,spp4,0
7,7,spp4,0
7,8,spp4,0
7,9,spp4,0
7,10,spp4,36
7,11,spp4,48
7,12,spp4,59
7,1,spp5,0
7,2,spp5,0
7,3,spp5,0
7,4,spp5,3
7,5,spp5,0
7,6,spp5,0
7,7,spp5,47
7,8,spp5,39
7,9,spp5,37
7,10,spp5,60
7,11,spp5,41
7,12,spp5,42
8,1,spp1,47
8,2,spp1,40
8,3,spp1,29
8,4,spp1,38
8,5,spp1,56
8,6,spp1,51
8,7,spp1,0
8,8,spp1,5
8,9,spp1,1
8,10,spp1,2
8,11,spp1,11
8,12,spp1,0
8,1,spp2,0
8,2,spp2,0
8,3,spp2,0
8,4,spp2,55
8,5,spp2,41
8,6,spp2,41
8,7,spp2,60
8,8,spp2,61
8,9,spp2,71
8,10,spp2,0
8,11,spp2,0
8,12,spp2,0
8,1,spp3,1
8,2,spp3,2
8,3,spp3,3
8,4,spp3,6
8,5,spp3,5
8,6,spp3,10
8,7,spp3,0
8,8,spp3,0
8,9,spp3,0
8,10,spp3,2
8,11,spp3,0
8,12,spp3,0
8,1,spp4,54
8,2,spp4,60
8,3,spp4,70
8,4,spp4,0
8,5,spp4,0
8,6,spp4,0
8,7,spp4,0
8,8,spp4,0
8,9,spp4,0
8,10,spp4,37
8,11,spp4,49
8,12,spp4,55
8,1,spp5,0
8,2,spp5,0
8,3,spp5,0
8,4,spp5,3
8,5,spp5,0
8,6,spp5,0
8,7,spp5,43
8,8,spp5,35
8,9,spp5,31
8,10,spp5,60
8,11,spp5,43
8,12,spp5,46
9,1,spp1,44
9,2,spp1,36
9,3,spp1,27
9,4,spp1,40
9,5,spp1,50
9,6,spp1,51
9,7,spp1,1
9,8,spp1,1
9,9,spp1,1
9,10,spp1,3
9,11,spp1,6
9,12,spp1,0
9,1,spp2,0
9,2,spp2,0
9,3,spp2,1
9,4,spp2,55
9,5,spp2,47
9,6,spp2,42
9,7,spp2,59
9,8,spp2,67
9,9,spp2,70
9,10,spp2,0
9,11,spp2,0
9,12,spp2,0
9,1,spp3,1
9,2,spp3,4
9,3,spp3,2
9,4,spp3,5
9,5,spp3,4
9,6,spp3,8
9,7,spp3,0
9,8,spp3,0
9,9,spp3,0
9,10,spp3,1
9,11,spp3,0
9,12,spp3,1
9,1,spp4,57
9,2,spp4,62
9,3,spp4,72
9,4,spp4,0
9,5,spp4,0
9,6,spp4,0
9,7,spp4,0
9,8,spp4,0
9,9,spp4,0
9,10,spp4,39
9,11,spp4,55
9,12,spp4,49
9,1,spp5,0
9,2,spp5,0
9,3,spp5,0
9,4,spp5,2
9,5,spp5,1
9,6,spp5,1
9,7,spp5,43
9,8,spp5,33
9,9,spp5,32
9,10,spp5,58
9,11,spp5,42
9,12,spp5,51
10,1,spp1,46
10,2,spp1,39
10,3,spp1,29
10,4,spp1,46
10,5,spp1,51
10,6,spp1,49
10,7,spp1,0
10,8,spp1,2
10,9,spp1,1
10,10,spp1,1
10,11,spp1,7
10,12,spp1,0
10,1,spp2,0
10,2,spp2,0
10,3,spp2,0
10,4,spp2,50
10,5,spp2,48
10,6,spp2,44
10,7,spp2,62
10,8,spp2,70
10,9,spp2,65
10,10,spp2,0
10,11,spp2,0
10,12,spp2,0
10,1,spp3,0
10,2,spp3,3
10,3,spp3,2
10,4,spp3,5
10,5,spp3,3
10,6,spp3,9
10,7,spp3,0
10,8,spp3,0
10,9,spp3,0
10,10,spp3,1
10,11,spp3,0
10,12,spp3,3
10,1,spp4,56
10,2,spp4,60
10,3,spp4,71
10,4,spp4,0
10,5,spp4,0
10,6,spp4,0
10,7,spp4,0
10,8,spp4,0
10,9,spp4,0
10,10,spp4,35
10,11,spp4,47
10,12,spp4,41
10,1,spp5,0
10,2,spp5,0
10,3,spp5,0
10,4,spp5,1
10,5,spp5,0
10,6,spp5,0
10,7,spp5,41
10,8,spp5,29
10,9,spp5,37
10,10,spp5,64
10,11,spp5,49
10,12,spp5,57
11,1,spp1,46
11,2,spp1,40
11,3,spp1,32
11,4,spp1,48
11,5,spp1,49
11,6,spp1,40
11,7,spp1,1
11,8,spp1,2
11,9,spp1,1
11,10,spp1,1
11,11,spp1,6
11,12,spp1,0
11,1,spp2,0
11,2,spp2,0
11,3,spp2,0
11,4,spp2,50
11,5,spp2,50
11,6,spp2,53
11,7,spp2,69
11,8,spp2,70
11,9,spp2,59
11,10,spp2,1
11,11,spp2,0
11,12,spp2,0
11,1,spp3,0
11,2,spp3,6
11,3,spp3,0
11,4,spp3,4
11,5,spp3,3
11,6,spp3,9
11,7,spp3,0
11,8,spp3,0
11,9,spp3,0
11,10,spp3,1
11,11,spp3,0
11,12,spp3,3
11,1,spp4,56
11,2,spp4,56
11,3,spp4,70
11,4,spp4,0
11,5,spp4,0
11,6,spp4,0
11,7,spp4,0
11,8,spp4,0
11,9,spp4,0
11,10,spp4,37
11,11,spp4,38
11,12,spp4,42
11,1,spp5,0
11,2,spp5,0
11,3,spp5,0
11,4,spp5,0
11,5,spp5,0
11,6,spp5,0
11,7,spp5,33
11,8,spp5,29
11,9,spp5,43
11,10,spp5,61
11,11,spp5,59
11,12,spp5,56
12,1,spp1,44
12,2,spp1,38
12,3,spp1,38
12,4,spp1,45
12,5,spp1,51
12,6,spp1,36
12,7,spp1,0
12,8,spp1,2
12,9,spp1,0
12,10,spp1,1
12,11,spp1,3
12,12,spp1,0
12,1,spp2,0
12,2,spp2,0
12,3,spp2,0
12,4,spp2,53
12,5,spp2,49
12,6,spp2,56
12,7,spp2,61
12,8,spp2,68
12,9,spp2,65
12,10,spp2,1
12,11,spp2,0
12,12,spp2,0
12,1,spp3,0
12,2,spp3,4
12,3,spp3,0
12,4,spp3,4
12,5,spp3,2
12,6,spp3,10
12,7,spp3,0
12,8,spp3,0
12,9,spp3,0
12,10,spp3,1
12,11,spp3,1
12,12,spp3,4
12,1,spp4,58
12,2,spp4,60
12,3,spp4,64
12,4,spp4,0
12,5,spp4,0
12,6,spp4,0
12,7,spp4,0
12,8,spp4,0
12,9,spp4,0
12,10,spp4,36
12,11,spp4,37
12,12,spp4,33
12,1,spp5,0
12,2,spp5,0
12,3,spp5,0
12,4,spp5,0
12,5,spp5,0
12,6,spp5,0
12,7,spp5,42
12,8,spp5,31
12,9,spp5,38
12,10,spp5,62
12,11,spp5,62
12,12,spp5,64
13,1,spp1,37
13,2,spp1,36
13,3,spp1,44
13,4,spp1,34
13,5,spp1,52
13,6,spp1,42
13,7,spp1,0
13,8,spp1,0
13,9,spp1,0
13,10,spp1,2
13,11,spp1,0
13,12,spp1,0
13,1,spp2,0
13,2,spp2,0
13,3,spp2,0
13,4,spp2,62
13,5,spp2,49
13,6,spp2,51
13,7,spp2,66
13,8,spp2,72
13,9,spp2,63
13,10,spp2,1
13,11,spp2,0
13,12,spp2,0
13,1,spp3,1
13,2,spp3,3
13,3,spp3,0
13,4,spp3,6
13,5,spp3,1
13,6,spp3,9
13,7,spp3,0
13,8,spp3,0
13,9,spp3,0
13,10,spp3,1
13,11,spp3,0
13,12,spp3,4
13,1,spp4,64
13,2,spp4,63
13,3,spp4,58
13,4,spp4,0
13,5,spp4,0
13,6,spp4,0
13,7,spp4,0
13,8,spp4,0
13,9,spp4,0
13,10,spp4,41
13,11,spp4,40
13,12,spp4,35
13,1,spp5,0
13,2,spp5,0
13,3,spp5,0
13,4,spp5,0
13,5,spp5,0
13,6,spp5,0
13,7,spp5,37
13,8,spp5,29
13,9,spp5,40
13,10,spp5,56
13,11,spp5,63
13,12,spp5,62
14,1,spp1,30
14,2,spp1,35
14,3,spp1,39
14,4,spp1,33
14,5,spp1,50
14,6,spp1,41
14,7,spp1,0
14,8,spp1,0
14,9,spp1,0
14,10,spp1,1
14,11,spp1,0
14,12,spp1,0
14,1,spp2,0
14,2,spp2,0
14,3,spp2,0
14,4,spp2,68
14,5,spp2,51
14,6,spp2,55
14,7,spp2,68
14,8,spp2,77
14,9,spp2,57
14,10,spp2,3
14,11,spp2,0
14,12,spp2,0
14,1,spp3,0
14,2,spp3,3
14,3,spp3,0
14,4,spp3,1
14,5,spp3,1
14,6,spp3,6
14,7,spp3,0
14,8,spp3,0
14,9,spp3,0
14,10,spp3,3
14,11,spp3,0
14,12,spp3,5
14,1,spp4,72
14,2,spp4,64
14,3,spp4,63
14,4,spp4,0
14,5,spp4,0
14,6,spp4,0
14,7,spp4,0
14,8,spp4,0
14,9,spp4,0
14,10,spp4,35
14,11,spp4,32
14,12,spp4,31
14,1,spp5,0
14,2,spp5,0
14,3,spp5,0
14,4,spp5,0
14,5,spp5,0
14,6,spp5,0
14,7,spp5,35
14,8,spp5,24
14,9,spp5,46
14,10,spp5,59
14,11,spp5,71
14,12,spp5,65
15,1,spp1,31
15,2,spp1,36
15,3,spp1,43
15,4,spp1,39
15,5,spp1,47
15,6,spp1,43
15,7,spp1,0
15,8,spp1,0
15,9,spp1,0
15,10,spp1,2
15,11,spp1,0
15,12,spp1,0
15,1,spp2,0
15,2,spp2,0
15,3,spp2,0
15,4,spp2,62
15,5,spp2,54
15,6,spp2,52
15,7,spp2,61
15,8,spp2,68
15,9,spp2,54
15,10,spp2,7
15,11,spp2,0
15,12,spp2,0
15,1,spp3,0
15,2,spp3,1
15,3,spp3,0
15,4,spp3,0
15,5,spp3,1
15,6,spp3,7
15,7,spp3,0
15,8,spp3,0
15,9,spp3,0
15,10,spp3,4
15,11,spp3,1
15,12,spp3,7
15,1,spp4,71
15,2,spp4,65
15,3,spp4,59
15,4,spp4,1
15,5,spp4,0
15,6,spp4,0
15,7,spp4,0
15,8,spp4,0
15,9,spp4,0
15,10,spp4,32
15,11,spp4,35
15,12,spp4,27
15,1,spp5,0
15,2,spp5,0
15,3,spp5,0
15,4,spp5,0
15,5,spp5,0
15,6,spp5,0
15,7,spp5,42
15,8,spp5,33
15,9,spp5,49
15,10,spp5,56
15,11,spp5,67
15,12,spp5,67
16,1,spp1,37
16,2,spp1,40
16,3,spp1,42
16,4,spp1,35
16,5,spp1,48
16,6,spp1,47
16,7,spp1,0
16,8,spp1,0
16,9,spp1,0
16,10,spp1,1
16,11,spp1,0
16,12,spp1,1
16,1,spp2,0
16,2,spp2,0
16,3,spp2,0
16,4,spp2,67
16,5,spp2,53
16,6,spp2,50
16,7,spp2,61
16,8,spp2,70
16,9,spp2,55
16,10,spp2,6
16,11,spp2,0
16,12,spp2,0
16,1,spp3,0
16,2,spp3,4
16,3,spp3,0
16,4,spp3,0
16,5,spp3,1
16,6,spp3,5
16,7,spp3,0
16,8,spp3,0
16,9,spp3,0
16,10,spp3,3
16,11,spp3,2
16,12,spp3,11
16,1,spp4,65
16,2,spp4,58
16,3,spp4,60
16,4,spp4,0
16,5,spp4,0
16,6,spp4,0
16,7,spp4,0
16,8,spp4,0
16,9,spp4,0
16,10,spp4,35
16,11,spp4,28
16,12,spp4,22
16,1,spp5,0
16,2,spp5,0
16,3,spp5,0
16,4,spp5,0
16,5,spp5,0
16,6,spp5,0
16,7,spp5,42
16,8,spp5,31
16,9,spp5,48
16,10,spp5,56
16,11,spp5,73
16,12,spp5,67
17,1,spp1,31
17,2,spp1,34
17,3,spp1,33
17,4,spp1,23
17,5,spp1,58
17,6,spp1,46
17,7,spp1,0
17,8,spp1,0
17,9,spp1,0
17,10,spp1,1
17,11,spp1,0
17,12,spp1,2
17,1,spp2,0
17,2,spp2,0
17,3,spp2,0
17,4,spp2,79
17,5,spp2,42
17,6,spp2,50
17,7,spp2,64
17,8,spp2,71
17,9,spp2,52
17,10,spp2,8
17,11,spp2,0
17,12,spp2,0
17,1,spp3,0
17,2,spp3,2
17,3,spp3,0
17,4,spp3,0
17,5,spp3,2
17,6,spp3,6
17,7,spp3,0
17,8,spp3,0
17,9,spp3,0
17,10,spp3,1
17,11,spp3,1
17,12,spp3,6
17,1,spp4,71
17,2,spp4,66
17,3,spp4,69
17,4,spp4,0
17,5,spp4,0
17,6,spp4,0
17,7,spp4,0
17,8,spp4,0
17,9,spp4,0
17,10,spp4,37
17,11,spp4,26
17,12,spp4,15
17,1,spp5,0
17,2,spp5,0
17,3,spp5,0
17,4,spp5,0
17,5,spp5,0
17,6,spp5,0
17,7,spp5,39
17,8,spp5,30
17,9,spp5,51
17,10,spp5,54
17,11,spp5,76
17,12,spp5,78
18,1,spp1,28
18,2,spp1,35
18,3,spp1,28
18,4,spp1,23
18,5,spp1,60
18,6,spp1,51
18,7,spp1,0
18,8,spp1,0
18,9,spp1,0
18,10,spp1,1
18,11,spp1,0
18,12,spp1,3
18,1,spp2,0
18,2,spp2,0
18,3,spp2,0
18,4,spp2,79
18,5,spp2,37
18,6,spp2,49
18,7,spp2,65
18,8,spp2,77
18,9,spp2,51
18,10,spp2,8
18,11,spp2,0
18,12,spp2,0
18,1,spp3,0
18,2,spp3,3
18,3,spp3,0
18,4,spp3,0
18,5,spp3,5
18,6,spp3,2
18,7,spp3,0
18,8,spp3,0
18,9,spp3,0
18,10,spp3,0
18,11,spp3,1
18,12,spp3,4
18,1,spp4,74
18,2,spp4,64
18,3,spp4,74
18,4,spp4,0
18,5,spp4,0
18,6,spp4,0
18,7,spp4,0
18,8,spp4,0
18,9,spp4,0
18,10,spp4,33
18,11,spp4,27
18,12,spp4,22
18,1,spp5,0
18,2,spp5,0
18,3,spp5,0
18,4,spp5,0
18,5,spp5,0
18,6,spp5,0
18,7,spp5,38
18,8,spp5,24
18,9,spp5,52
18,10,spp5,59
18,11,spp5,75
18,12,spp5,72
19,1,spp1,36
19,2,spp1,29
19,3,spp1,37
19,4,spp1,35
19,5,spp1,59
19,6,spp1,51
19,7,spp1,0
19,8,spp1,0
19,9,spp1,0
19,10,spp1,1
19,11,spp1,0
19,12,spp1,1
19,1,spp2,0
19,2,spp2,0
19,3,spp2,0
19,4,spp2,67
19,5,spp2,40
19,6,spp2,49
19,7,spp2,67
19,8,spp2,72
19,9,spp2,47
19,10,spp2,7
19,11,spp2,1
19,12,spp2,1
19,1,spp3,0
19,2,spp3,2
19,3,spp3,0
19,4,spp3,0
19,5,spp3,3
19,6,spp3,2
19,7,spp3,0
19,8,spp3,0
19,9,spp3,0
19,10,spp3,0
19,11,spp3,3
19,12,spp3,4
19,1,spp4,66
19,2,spp4,71
19,3,spp4,65
19,4,spp4,0
19,5,spp4,0
19,6,spp4,0
19,7,spp4,0
19,8,spp4,0
19,9,spp4,0
19,10,spp4,37
19,11,spp4,25
19,12,spp4,27
19,1,spp5,0
19,2,spp5,0
19,3,spp5,0
19,4,spp5,0
19,5,spp5,0
19,6,spp5,0
19,7,spp5,36
19,8,spp5,29
19,9,spp5,56
19,10,spp5,56
19,11,spp5,74
19,12,spp5,68
20,1,spp1,40
20,2,spp1,37
20,3,spp1,38
20,4,spp1,48
20,5,spp1,54
20,6,spp1,47
20,7,spp1,0
20,8,spp1,0
20,9,spp1,0
20,10,spp1,0
20,11,spp1,1
20,12,spp1,1
20,1,spp2,0
20,2,spp2,0
20,3,spp2,0
20,4,spp2,54
20,5,spp2,46
20,6,spp2,55
20,7,spp2,55
20,8,spp2,68
20,9,spp2,50
20,10,spp2,10
20,11,spp2,1
20,12,spp2,3
20,1,spp3,0
20,2,spp3,0
20,3,spp3,1
20,4,spp3,0
20,5,spp3,2
20,6,spp3,0
20,7,spp3,0
20,8,spp3,0
20,9,spp3,0
20,10,spp3,0
20,11,spp3,4
20,12,spp3,1
20,1,spp4,62
20,2,spp4,65
20,3,spp4,63
20,4,spp4,0
20,5,spp4,0
20,6,spp4,0
20,7,spp4,0
20,8,spp4,0
20,9,spp4,0
20,10,spp4,39
20,11,spp4,30
20,12,spp4,29
20,1,spp5,0
20,2,spp5,0
20,3,spp5,0
20,4,spp5,0
20,5,spp5,0
20,6,spp5,0
20,7,spp5,48
20,8,spp5,33
20,9,spp5,53
20,10,spp5,52
20,11,spp5,67
20,12,spp5,67
21,1,spp1,40
21,2,spp1,33
21,3,spp1,35
21,4,spp1,49
21,5,spp1,49
21,6,spp1,45
21,7,spp1,1
21,8,spp1,0
21,9,spp1,0
21,10,spp1,0
21,11,spp1,1
21,12,spp1,3
21,1,spp2,0
21,2,spp2,0
21,3,spp2,0
21,4,spp2,53
21,5,spp2,52
21,6,spp2,57
21,7,spp2,50
21,8,spp2,62
21,9,spp2,42
21,10,spp2,10
21,11,spp2,3
21,12,spp2,6
21,1,spp3,0
21,2,spp3,0
21,3,spp3,1
21,4,spp3,0
21,5,spp3,1
21,6,spp3,0
21,7,spp3,0
21,8,spp3,0
21,9,spp3,0
21,10,spp3,0
21,11,spp3,2
21,12,spp3,1
21,1,spp4,62
21,2,spp4,69
21,3,spp4,66
21,4,spp4,0
21,5,spp4,0
21,6,spp4,0
21,7,spp4,0
21,8,spp4,0
21,9,spp4,0
21,10,spp4,39
21,11,spp4,26
21,12,spp4,30
21,1,spp5,0
21,2,spp5,0
21,3,spp5,0
21,4,spp5,0
21,5,spp5,0
21,6,spp5,0
21,7,spp5,52
21,8,spp5,39
21,9,spp5,61
21,10,spp5,52
21,11,spp5,71
21,12,spp5,61
22,1,spp1,35
22,2,spp1,35
22,3,spp1,35
22,4,spp1,48
22,5,spp1,42
22,6,spp1,45
22,7,spp1,1
22,8,spp1,0
22,9,spp1,0
22,10,spp1,0
22,11,spp1,1
22,12,spp1,3
22,1,spp2,0
22,2,spp2,0
22,3,spp2,0
22,4,spp2,54
22,5,spp2,58
22,6,spp2,57
22,7,spp2,55
22,8,spp2,65
22,9,spp2,35
22,10,spp2,11
22,11,spp2,4
22,12,spp2,3
22,1,spp3,0
22,2,spp3,0
22,3,spp3,0
22,4,spp3,0
22,5,spp3,2
22,6,spp3,0
22,7,spp3,0
22,8,spp3,0
22,9,spp3,0
22,10,spp3,0
22,11,spp3,3
22,12,spp3,1
22,1,spp4,67
22,2,spp4,67
22,3,spp4,67
22,4,spp4,0
22,5,spp4,0
22,6,spp4,0
22,7,spp4,0
22,8,spp4,0
22,9,spp4,0
22,10,spp4,35
22,11,spp4,28
22,12,spp4,24
22,1,spp5,0
22,2,spp5,0
22,3,spp5,0
22,4,spp5,0
22,5,spp5,0
22,6,spp5,0
22,7,spp5,47
22,8,spp5,36
22,9,spp5,68
22,10,spp5,55
22,11,spp5,67
22,12,spp5,70
23,1,spp1,33
23,2,spp1,35
23,3,spp1,35
23,4,spp1,57
23,5,spp1,45
23,6,spp1,44
23,7,spp1,1
23,8,spp1,0
23,9,spp1,0
23,10,spp1,0
23,11,spp1,1
23,12,spp1,2
23,1,spp2,0
23,2,spp2,0
23,3,spp2,0
23,4,spp2,45
23,5,spp2,55
23,6,spp2,58
23,7,spp2,45
23,8,spp2,62
23,9,spp2,36
23,10,spp2,12
23,11,spp2,4
23,12,spp2,3
23,1,spp3,0
23,2,spp3,0
23,3,spp3,0
23,4,spp3,0
23,5,spp3,2
23,6,spp3,0
23,7,spp3,0
23,8,spp3,0
23,9,spp3,0
23,10,spp3,0
23,11,spp3,5
23,12,spp3,0
23,1,spp4,69
23,2,spp4,67
23,3,spp4,67
23,4,spp4,0
23,5,spp4,0
23,6,spp4,0
23,7,spp4,0
23,8,spp4,0
23,9,spp4,0
23,10,spp4,33
23,11,spp4,28
23,12,spp4,25
23,1,spp5,0
23,2,spp5,0
23,3,spp5,0
23,4,spp5,0
23,5,spp5,0
23,6,spp5,0
23,7,spp5,57
23,8,spp5,39
23,9,spp5,67
23,10,spp5,56
23,11,spp5,65
23,12,spp5,71
24,1,spp1,35
24,2,spp1,40
24,3,spp1,33
24,4,spp1,66
24,5,spp1,42
24,6,spp1,44
24,7,spp1,0
24,8,spp1,0
24,9,spp1,0
24,10,spp1,0
24,11,spp1,3
24,12,spp1,2
24,1,spp2,0
24,2,spp2,0
24,3,spp2,0
24,4,spp2,36
24,5,spp2,59
