timestep,site,spp,count
4,2,spp1,96
4,3,spp1,92
4,4,spp1,2
4,5,spp1,0
4,6,spp1,0
4,7,spp1,0
4,8,spp1,2
4,9,spp1,0
4,10,spp1,44
4,11,spp1,26
4,12,spp1,47
4,1,spp2,0
4,2,spp2,0
4,3,spp2,0
4,4,spp2,0
4,5,spp2,1
4,6,spp2,53
4,7,spp2,103
4,8,spp2,0
4,9,spp2,103
4,10,spp2,0
4,11,spp2,0
4,12,spp2,0
4,1,spp3,17
4,2,spp3,5
4,3,spp3,5
4,4,spp3,60
4,5,spp3,52
4,6,spp3,32
4,7,spp3,0
4,8,spp3,0
4,9,spp3,0
4,10,spp3,55
4,11,spp3,25
4,12,spp3,53
4,1,spp4,1
4,2,spp4,1
4,3,spp4,0
4,4,spp4,40
4,5,spp4,49
4,6,spp4,17
4,7,spp4,0
4,8,spp4,0
4,9,spp4,0
4,10,spp4,0
4,11,spp4,0
4,12,spp4,0
4,1,spp5,0
4,2,spp5,0
4,3,spp5,5
4,4,spp5,0
4,5,spp5,0
4,6,spp5,0
4,7,spp5,0
4,8,spp5,99
4,9,spp5,0
4,10,spp5,2
4,11,spp5,52
4,12,spp5,1
5,1,spp1,72
5,2,spp1,98
5,3,spp1,90
5,4,spp1,1
5,5,spp1,0
5,6,spp1,0
5,7,spp1,0
5,8,spp1,1
5,9,spp1,0
5,10,spp1,47
5,11,spp1,32
5,12,spp1,65
5,1,spp2,0
5,2,spp2,0
5,3,spp2,0
5,4,spp2,0
5,5,spp2,1
5,6,spp2,44
5,7,spp2,101
5,8,spp2,0
5,9,spp2,103
5,10,spp2,0
5,11,spp2,0
5,12,spp2,0
5,1,spp3,29
5,2,spp3,4
5,3,spp3,5
5,4,spp3,58
5,5,spp3,46
5,6,spp3,40
5,7,spp3,1
5,8,spp3,1
5,9,spp3,0
5,10,spp3,54
5,11,spp3,33
5,12,spp3,35
5,1,spp4,1
5,2,spp4,0
5,3,spp4,0
5,4,spp4,43
5,5,spp4,55
5,6,spp4,18
5,7,spp4,1
5,8,spp4,0
5,9,spp4,0
5,10,spp4,0
5,11,spp4,0
5,12,spp4,0
5,1,spp5,0
5,2,spp5,0
5,3,spp5,7
5,4,spp5,0
5,5,spp5,0
5,6,spp5,0
5,7,spp5,0
5,8,spp5,99
5,9,spp5,0
5,10,spp5,0
5,11,spp5,38
5,12,spp5,1
6,1,spp1,68
6,2,spp1,93
6,3,spp1,94
6,4,spp1,0
6,5,spp1,0
6,6,spp1,0
6,7,spp1,0
6,8,spp1,2
6,9,spp1,0
6,10,spp1,56
6,11,spp1,39
6,12,spp1,72
6,1,spp2,0
6,2,spp2,0
6,3,spp2,0
6,4,spp2,0
6,5,spp2,0
6,6,spp2,30
6,7,spp2,102
6,8,spp2,0
6,9,spp2,102
6,10,spp2,0
6,11,spp2,0
6,12,spp2,0
6,1,spp3,34
6,2,spp3,9
6,3,spp3,2
6,4,spp3,62
6,5,spp3,36
6,6,spp3,50
6,7,spp3,1
6,8,spp3,2
6,9,spp3,1
6,10,spp3,45
6,11,spp3,31
6,12,spp3,29
6,1,spp4,0
6,2,spp4,0
6,3,spp4,0
6,4,spp4,40
6,5,spp4,66
6,6,spp4,22
6,7,spp4,0
6,8,spp4,0
6,9,spp4,0
6,10,spp4,0
6,11,spp4,0
6,12,spp4,0
6,1,spp5,0
6,2,spp5,0
6,3,spp5,6
6,4,spp5,0
6,5,spp5,0
6,6,spp5,0
6,7,spp5,0
6,8,spp5,97
6,9,spp5,0
6,10,spp5,0
6,11,spp5,33
6,12,spp5,0
7,1,spp1,57
7,2,spp1,97
7,3,spp1,95
7,4,spp1,0
7,5,spp1,0
7,6,spp1,0
7,7,spp1,0
7,8,spp1,1
7,9,spp1,0
7,10,spp1,67
7,11,spp1,51
7,12,spp1,73
7,1,spp2,0
7,2,spp2,0
7,3,spp2,0
7,4,spp2,0
7,5,spp2,0
7,6,spp2,23
7,7,spp2,103
7,8,spp2,0
7,9,spp2,101
7,10,spp2,0
7,11,spp2,0
7,12,spp2,0
7,1,spp3,44
7,2,spp3,5
7,3,spp3,1
7,4,spp3,54
7,5,spp3,35
7,6,spp3,46
7,7,spp3,0
7,8,spp3,1
7,9,spp3,2
7,10,spp3,34
7,11,spp3,27
7,12,spp3,28
7,1,spp4,1
7,2,spp4,0
7,3,spp4,0
7,4,spp4,48
7,5,spp4,67
7,6,spp4,33
7,7,spp4,0
7,8,spp4,0
7,9,spp4,0
7,10,spp4,0
7,11,spp4,0
7,12,spp4,0
7,1,spp5,0
7,2,spp5,0
7,3,spp5,6
7,4,spp5,0
7,5,spp5,0
7,6,spp5,0
7,7,spp5,0
7,8,spp5,99
7,9,spp5,0
7,10,spp5,0
7,11,spp5,25
7,12,spp5,0
8,1,spp1,54
8,2,spp1,95
8,3,spp1,99
8,4,spp1,1
8,5,spp1,0
8,6,spp1,0
8,7,spp1,0
8,8,spp1,0
8,9,spp1,0
8,10,spp1,73
8,11,spp1,69
8,12,spp1,79
8,1,spp2,0
8,2,spp2,0
8,3,spp2,0
8,4,spp2,0
8,5,spp2,0
8,6,spp2,21
8,7,spp2,103
8,8,spp2,0
8,9,spp2,101
8,10,spp2,0
8,11,spp2,0
8,12,spp2,0
8,1,spp3,48
8,2,spp3,7
8,3,spp3,1
8,4,spp3,59
8,5,spp3,34
8,6,spp3,41
8,7,spp3,0
8,8,spp3,0
8,9,spp3,2
8,10,spp3,28
8,11,spp3,23
8,12,spp3,22
8,1,spp4,0
8,2,spp4,0
8,3,spp4,0
8,4,spp4,42
8,5,spp4,68
8,6,spp4,40
8,7,spp4,0
8,8,spp4,0
8,9,spp4,0
8,10,spp4,0
8,11,spp4,0
8,12,spp4,0
8,1,spp5,0
8,2,spp5,0
8,3,spp5,2
8,4,spp5,0
8,5,spp5,0
8,6,spp5,0
8,7,spp5,0
8,8,spp5,101
8,9,spp5,0
8,10,spp5,0
8,11,spp5,11
8,12,spp5,0
9,1,spp1,50
9,2,spp1,93
9,3,spp1,98
9,4,spp1,1
9,5,spp1,1
9,6,spp1,1
9,7,spp1,0
9,8,spp1,0
9,9,spp1,0
9,10,spp1,77
9,11,spp1,82
9,12,spp1,81
9,1,spp2,0
9,2,spp2,0
9,3,spp2,0
9,4,spp2,0
9,5,spp2,0
9,6,spp2,17
9,7,spp2,101
9,8,spp2,0
9,9,spp2,99
9,10,spp2,0
9,11,spp2,0
9,12,spp2,0
9,1,spp3,52
9,2,spp3,7
9,3,spp3,2
9,4,spp3,59
9,5,spp3,34
9,6,spp3,44
9,7,spp3,1
9,8,spp3,1
9,9,spp3,4
9,10,spp3,24
9,11,spp3,18
9,12,spp3,19
9,1,spp4,0
9,2,spp4,1
9,3,spp4,0
9,4,spp4,42
9,5,spp4,67
9,6,spp4,40
9,7,spp4,1
9,8,spp4,0
9,9,spp4,0
9,10,spp4,0
9,11,spp4,0
9,12,spp4,1
9,1,spp5,0
9,2,spp5,1
9,3,spp5,2
9,4,spp5,0
9,5,spp5,0
9,6,spp5,0
9,7,spp5,0
9,8,spp5,100
9,9,spp5,0
9,10,spp5,0
9,11,spp5,3
9,12,spp5,0
10,1,spp1,51
10,2,spp1,93
10,3,spp1,98
10,4,spp1,0
10,5,spp1,0
10,6,spp1,0
10,7,spp1,0
10,8,spp1,1
10,9,spp1,0
10,10,spp1,83
10,11,spp1,83
10,12,spp1,80
10,1,spp2,0
10,2,spp2,0
10,3,spp2,0
10,4,spp2,0
10,5,spp2,0
10,6,spp2,15
10,7,spp2,103
10,8,spp2,0
10,9,spp2,99
10,10,spp2,0
10,11,spp2,0
10,12,spp2,0
10,1,spp3,51
10,2,spp3,9
10,3,spp3,4
10,4,spp3,54
10,5,spp3,24
10,6,spp3,41
10,7,spp3,0
10,8,spp3,1
10,9,spp3,4
10,10,spp3,18
10,11,spp3,13
10,12,spp3,21
10,1,spp4,0
10,2,spp4,0
10,3,spp4,0
10,4,spp4,48
10,5,spp4,78
10,6,spp4,46
10,7,spp4,0
10,8,spp4,0
10,9,spp4,0
10,10,spp4,0
10,11,spp4,0
10,12,spp4,0
10,1,spp5,0
10,2,spp5,0
10,3,spp5,0
10,4,spp5,0
10,5,spp5,0
10,6,spp5,0
10,7,spp5,0
10,8,spp5,99
10,9,spp5,0
10,10,spp5,0
10,11,spp5,7
10,12,spp5,0
11,1,spp1,52
11,2,spp1,92
11,3,spp1,100
11,4,spp1,0
11,5,spp1,1
11,6,spp1,0
11,7,spp1,0
11,8,spp1,0
11,9,spp1,0
11,10,spp1,85
11,11,spp1,87
11,12,spp1,84
11,1,spp2,0
11,2,spp2,0
11,3,spp2,0
11,4,spp2,0
11,5,spp2,0
11,6,spp2,12
11,7,spp2,102
11,8,spp2,0
11,9,spp2,99
11,10,spp2,0
11,11,spp2,0
11,12,spp2,0
11,1,spp3,50
11,2,spp3,10
11,3,spp3,2
11,4,spp3,52
11,5,spp3,25
11,6,spp3,52
11,7,spp3,0
11,8,spp3,1
11,9,spp3,4
11,10,spp3,15
11,11,spp3,14
11,12,spp3,17
11,1,spp4,0
11,2,spp4,0
11,3,spp4,0
11,4,spp4,50
11,5,spp4,76
11,6,spp4,38
11,7,spp4,1
11,8,spp4,0
11,9,spp4,0
11,10,spp4,1
11,11,spp4,0
11,12,spp4,0
11,1,spp5,0
11,2,spp5,0
11,3,spp5,0
11,4,spp5,0
11,5,spp5,0
11,6,spp5,0
11,7,spp5,0
11,8,spp5,100
11,9,spp5,0
11,10,spp5,0
11,11,spp5,2
11,12,spp5,0
12,1,spp1,49
12,2,spp1,93
12,3,spp1,94
12,4,spp1,1
12,5,spp1,0
12,6,spp1,0
12,7,spp1,0
12,8,spp1,2
12,9,spp1,0
12,10,spp1,88
12,11,spp1,91
12,12,spp1,84
12,1,spp2,0
12,2,spp2,0
12,3,spp2,0
12,4,spp2,0
12,5,spp2,0
12,6,spp2,10
12,7,spp2,103
12,8,spp2,0
12,9,spp2,103
12,10,spp2,0
12,11,spp2,0
12,12,spp2,0
12,1,spp3,53
12,2,spp3,9
12,3,spp3,8
12,4,spp3,56
12,5,spp3,24
12,6,spp3,57
12,7,spp3,0
12,8,spp3,0
12,9,spp3,0
12,10,spp3,12
12,11,spp3,11
12,12,spp3,17
12,1,spp4,0
12,2,spp4,0
12,3,spp4,0
12,4,spp4,45
12,5,spp4,78
12,6,spp4,35
12,7,spp4,0
12,8,spp4,0
12,9,spp4,0
12,10,spp4,0
12,11,spp4,0
12,12,spp4,0
12,1,spp5,0
12,2,spp5,0
12,3,spp5,0
12,4,spp5,0
12,5,spp5,0
12,6,spp5,0
12,7,spp5,0
12,8,spp5,99
12,9,spp5,0
12,10,spp5,1
12,11,spp5,1
12,12,spp5,0
13,1,spp1,41
13,2,spp1,99
13,3,spp1,95
13,4,spp1,0
13,5,spp1,0
13,6,spp1,0
13,7,spp1,0
13,8,spp1,0
13,9,spp1,0
13,10,spp1,89
13,11,spp1,93
13,12,spp1,90
13,1,spp2,0
13,2,spp2,0
13,3,spp2,0
13,4,spp2,0
13,5,spp2,0
13,6,spp2,9
13,7,spp2,102
13,8,spp2,0
13,9,spp2,102
13,10,spp2,0
13,11,spp2,0
13,12,spp2,0
13,1,spp3,60
13,2,spp3,3
13,3,spp3,7
13,4,spp3,65
13,5,spp3,20
13,6,spp3,53
13,7,spp3,1
13,8,spp3,0
13,9,spp3,1
13,10,spp3,12
13,11,spp3,10
13,12,spp3,11
13,1,spp4,1
13,2,spp4,0
13,3,spp4,0
13,4,spp4,37
13,5,spp4,82
13,6,spp4,40
13,7,spp4,0
13,8,spp4,0
13,9,spp4,0
13,10,spp4,0
13,11,spp4,0
13,12,spp4,0
13,1,spp5,0
13,2,spp5,0
13,3,spp5,0
13,4,spp5,0
13,5,spp5,0
13,6,spp5,0
13,7,spp5,0
13,8,spp5,101
13,9,spp5,0
13,10,spp5,0
13,11,spp5,0
13,12,spp5,0
14,1,spp1,31
14,2,spp1,98
14,3,spp1,95
14,4,spp1,0
14,5,spp1,0
14,6,spp1,0
14,7,spp1,0
14,8,spp1,0
14,9,spp1,0
14,10,spp1,87
14,11,spp1,93
14,12,spp1,92
14,1,spp2,0
14,2,spp2,0
14,3,spp2,0
14,4,spp2,0
14,5,spp2,0
14,6,spp2,6
14,7,spp2,100
14,8,spp2,0
14,9,spp2,102
14,10,spp2,0
14,11,spp2,0
14,12,spp2,0
14,1,spp3,71
14,2,spp3,3
14,3,spp3,7
14,4,spp3,74
14,5,spp3,19
14,6,spp3,55
14,7,spp3,3
14,8,spp3,0
14,9,spp3,1
14,10,spp3,13
14,11,spp3,10
14,12,spp3,9
14,1,spp4,0
14,2,spp4,0
14,3,spp4,0
14,4,spp4,28
14,5,spp4,83
14,6,spp4,41
14,7,spp4,0
14,8,spp4,0
14,9,spp4,0
14,10,spp4,0
14,11,spp4,0
14,12,spp4,0
14,1,spp5,0
14,2,spp5,1
14,3,spp5,0
14,4,spp5,0
14,5,spp5,0
14,6,spp5,0
14,7,spp5,0
14,8,spp5,101
14,9,spp5,0
14,10,spp5,1
14,11,spp5,0
14,12,spp5,0
15,1,spp1,31
15,2,spp1,99
15,3,spp1,97
15,4,spp1,0
15,5,spp1,1
15,6,spp1,0
15,7,spp1,0
15,8,spp1,2
15,9,spp1,0
15,10,spp1,83
15,11,spp1,94
15,12,spp1,90
15,1,spp2,0
15,2,spp2,0
15,3,spp2,0
15,4,spp2,1
15,5,spp2,0
15,6,spp2,7
15,7,spp2,101
15,8,spp2,0
15,9,spp2,102
15,10,spp2,0
15,11,spp2,0
15,12,spp2,0
15,1,spp3,71
15,2,spp3,3
15,3,spp3,4
15,4,spp3,66
15,5,spp3,12
15,6,spp3,52
15,7,spp3,2
15,8,spp3,0
15,9,spp3,1
15,10,spp3,17
15,11,spp3,8
15,12,spp3,11
15,1,spp4,0
15,2,spp4,0
15,3,spp4,0
15,4,spp4,35
15,5,spp4,89
15,6,spp4,43
15,7,spp4,0
15,8,spp4,0
15,9,spp4,0
15,10,spp4,0
15,11,spp4,0
15,12,spp4,0
15,1,spp5,0
15,2,spp5,0
15,3,spp5,1
15,4,spp5,0
15,5,spp5,0
15,6,spp5,0
15,7,spp5,0
15,8,spp5,99
15,9,spp5,0
15,10,spp5,1
15,11,spp5,1
15,12,spp5,0
16,1,spp1,34
16,2,spp1,95
16,3,spp1,94
16,4,spp1,0
16,5,spp1,0
16,6,spp1,0
16,7,spp1,0
16,8,spp1,0
16,9,spp1,0
16,10,spp1,89
16,11,spp1,95
16,12,spp1,86
16,1,spp2,0
16,2,spp2,0
16,3,spp2,0
16,4,spp2,0
16,5,spp2,1
16,6,spp2,5
16,7,spp2,103
16,8,spp2,0
16,9,spp2,101
16,10,spp2,0
16,11,spp2,0
16,12,spp2,0
16,1,spp3,67
16,2,spp3,7
16,3,spp3,7
16,4,spp3,74
16,5,spp3,14
16,6,spp3,50
16,7,spp3,0
16,8,spp3,0
16,9,spp3,2
16,10,spp3,11
16,11,spp3,7
16,12,spp3,14
16,1,spp4,1
16,2,spp4,0
16,3,spp4,0
16,4,spp4,28
16,5,spp4,87
16,6,spp4,47
16,7,spp4,0
16,8,spp4,0
16,9,spp4,0
16,10,spp4,0
16,11,spp4,0
16,12,spp4,1
16,1,spp5,0
16,2,spp5,0
16,3,spp5,1
16,4,spp5,0
16,5,spp5,0
16,6,spp5,0
16,7,spp5,0
16,8,spp5,101
16,9,spp5,0
16,10,spp5,1
16,11,spp5,1
16,12,spp5,0
17,1,spp1,29
17,2,spp1,99
17,3,spp1,96
17,4,spp1,0
17,5,spp1,0
17,6,spp1,0
17,7,spp1,0
17,8,spp1,0
17,9,spp1,0
17,10,spp1,90
17,11,spp1,95
17,12,spp1,93
17,1,spp2,0
17,2,spp2,0
17,3,spp2,0
17,4,spp2,0
17,5,spp2,0
17,6,spp2,6
17,7,spp2,101
17,8,spp2,0
17,9,spp2,103
17,10,spp2,0
17,11,spp2,0
17,12,spp2,0
17,1,spp3,73
17,2,spp3,3
17,3,spp3,5
17,4,spp3,84
17,5,spp3,18
17,6,spp3,50
17,7,spp3,2
17,8,spp3,1
17,9,spp3,0
17,10,spp3,10
17,11,spp3,8
17,12,spp3,8
17,1,spp4,0
17,2,spp4,0
17,3,spp4,0
17,4,spp4,18
17,5,spp4,84
17,6,spp4,46
17,7,spp4,0
17,8,spp4,0
17,9,spp4,0
17,10,spp4,0
17,11,spp4,0
17,12,spp4,0
17,1,spp5,0
17,2,spp5,0
17,3,spp5,1
17,4,spp5,0
17,5,spp5,0
17,6,spp5,0
17,7,spp5,0
17,8,spp5,100
17,9,spp5,0
17,10,spp5,1
17,11,spp5,0
17,12,spp5,0
18,1,spp1,24
18,2,spp1,97
18,3,spp1,94
18,4,spp1,0
18,5,spp1,1
18,6,spp1,0
18,7,spp1,0
18,8,spp1,0
18,9,spp1,0
18,10,spp1,92
18,11,spp1,94
18,12,spp1,93
18,1,spp2,0
18,2,spp2,0
18,3,spp2,0
18,4,spp2,0
18,5,spp2,0
18,6,spp2,2
18,7,spp2,101
18,8,spp2,0
18,9,spp2,102
18,10,spp2,0
18,11,spp2,0
18,12,spp2,0
18,1,spp3,77
18,2,spp3,5
18,3,spp3,7
18,4,spp3,85
18,5,spp3,17
18,6,spp3,49
18,7,spp3,2
18,8,spp3,1
18,9,spp3,1
18,10,spp3,8
18,11,spp3,9
18,12,spp3,8
18,1,spp4,1
18,2,spp4,0
18,3,spp4,0
18,4,spp4,17
18,5,spp4,84
18,6,spp4,51
18,7,spp4,0
18,8,spp4,0
18,9,spp4,0
18,10,spp4,0
18,11,spp4,0
18,12,spp4,0
18,1,spp5,0
18,2,spp5,0
18,3,spp5,1
18,4,spp5,0
18,5,spp5,0
18,6,spp5,0
18,7,spp5,0
18,8,spp5,100
18,9,spp5,0
18,10,spp5,1
18,11,spp5,0
18,12,spp5,0
19,1,spp1,30
19,2,spp1,98
19,3,spp1,93
19,4,spp1,1
19,5,spp1,0
19,6,spp1,0
19,7,spp1,0
19,8,spp1,2
19,9,spp1,0
19,10,spp1,93
19,11,spp1,91
19,12,spp1,93
19,1,spp2,0
19,2,spp2,0
19,3,spp2,0
19,4,spp2,0
19,5,spp2,0
19,6,spp2,2
19,7,spp2,102
19,8,spp2,0
19,9,spp2,101
19,10,spp2,0
19,11,spp2,0
19,12,spp2,0
19,1,spp3,71
19,2,spp3,4
19,3,spp3,8
19,4,spp3,78
19,5,spp3,14
19,6,spp3,49
19,7,spp3,1
19,8,spp3,2
19,9,spp3,2
19,10,spp3,8
19,11,spp3,11
19,12,spp3,8
19,1,spp4,1
19,2,spp4,0
19,3,spp4,0
19,4,spp4,23
19,5,spp4,88
19,6,spp4,51
19,7,spp4,0
19,8,spp4,0
19,9,spp4,0
19,10,spp4,0
19,11,spp4,0
19,12,spp4,0
19,1,spp5,0
19,2,spp5,0
19,3,spp5,1
19,4,spp5,0
19,5,spp5,0
19,6,spp5,0
19,7,spp5,0
19,8,spp5,97
19,9,spp5,0
19,10,spp5,0
19,11,spp5,1
19,12,spp5,0
20,1,spp1,29
20,2,spp1,102
20,3,spp1,92
20,4,spp1,0
20,5,spp1,0
20,6,spp1,0
20,7,spp1,0
20,8,spp1,2
20,9,spp1,0
20,10,spp1,90
20,11,spp1,92
20,12,spp1,94
20,1,spp2,0
20,2,spp2,0
20,3,spp2,0
20,4,spp2,0
20,5,spp2,1
20,6,spp2,0
20,7,spp2,101
20,8,spp2,0
20,9,spp2,101
20,10,spp2,0
20,11,spp2,0
20,12,spp2,0
20,1,spp3,71
20,2,spp3,0
20,3,spp3,8
20,4,spp3,71
20,5,spp3,11
20,6,spp3,55
20,7,spp3,2
20,8,spp3,0
20,9,spp3,2
20,10,spp3,11
20,11,spp3,9
20,12,spp3,7
20,1,spp4,2
20,2,spp4,0
20,3,spp4,0
20,4,spp4,31
20,5,spp4,90
20,6,spp4,47
20,7,spp4,0
20,8,spp4,0
20,9,spp4,0
20,10,spp4,0
20,11,spp4,0
20,12,spp4,0
20,1,spp5,0
20,2,spp5,0
20,3,spp5,2
20,4,spp5,0
20,5,spp5,0
20,6,spp5,0
20,7,spp5,0
20,8,spp5,99
20,9,spp5,0
20,10,spp5,0
20,11,spp5,2
20,12,spp5,0
21,1,spp1,33
21,2,spp1,101
21,3,spp1,93
21,4,spp1,0
21,5,spp1,0
21,6,spp1,0
21,7,spp1,0
21,8,spp1,0
21,9,spp1,0
21,10,spp1,91
21,11,spp1,92
21,12,spp1,88
21,1,spp2,0
21,2,spp2,0
21,3,spp2,0
21,4,spp2,0
21,5,spp2,1
21,6,spp2,0
21,7,spp2,100
21,8,spp2,0
21,9,spp2,103
21,10,spp2,0
21,11,spp2,0
21,12,spp2,0
21,1,spp3,69
21,2,spp3,0
21,3,spp3,7
21,4,spp3,72
21,5,spp3,13
21,6,spp3,57
21,7,spp3,2
21,8,spp3,0
21,9,spp3,0
21,10,spp3,10
21,11,spp3,9
21,12,spp3,11
21,1,spp4,0
21,2,spp4,0
21,3,spp4,0
21,4,spp4,30
21,5,spp4,88
21,6,spp4,45
21,7,spp4,1
21,8,spp4,0
21,9,spp4,0
21,10,spp4,0
21,11,spp4,0
21,12,spp4,0
21,1,spp5,0
21,2,spp5,1
21,3,spp5,2
21,4,spp5,0
21,5,spp5,0
21,6,spp5,0
21,7,spp5,0
21,8,spp5,101
21,9,spp5,0
21,10,spp5,0
21,11,spp5,2
21,12,spp5,2
22,1,spp1,22
22,2,spp1,100
22,3,spp1,94
22,4,spp1,0
22,5,spp1,0
22,6,spp1,0
22,7,spp1,0
22,8,spp1,0
22,9,spp1,0
22,10,spp1,90
22,11,spp1,91
22,12,spp1,92
22,1,spp2,0
22,2,spp2,0
22,3,spp2,0
22,4,spp2,0
22,5,spp2,1
22,6,spp2,3
22,7,spp2,102
22,8,spp2,0
22,9,spp2,103
22,10,spp2,0
22,11,spp2,0
22,12,spp2,0
22,1,spp3,80
22,2,spp3,2
22,3,spp3,8
22,4,spp3,73
22,5,spp3,7
22,6,spp3,57
22,7,spp3,1
22,8,spp3,0
22,9,spp3,0
22,10,spp3,11
22,11,spp3,10
22,12,spp3,8
22,1,spp4,0
22,2,spp4,0
22,3,spp4,0
22,4,spp4,29
22,5,spp4,94
22,6,spp4,42
22,7,spp4,0
22,8,spp4,0
22,9,spp4,0
22,10,spp4,0
22,11,spp4,0
22,12,spp4,0
22,1,spp5,0
22,2,spp5,0
22,3,spp5,0
22,4,spp5,0
22,5,spp5,0
22,6,spp5,0
22,7,spp5,0
22,8,spp5,101
22,9,spp5,0
22,10,spp5,0
22,11,spp5,2
22,12,spp5,1
23,1,spp1,20
23,2,spp1,100
23,3,spp1,94
23,4,spp1,0
23,5,spp1,0
23,6,spp1,0
23,7,spp1,0
23,8,spp1,1
23,9,spp1,0
23,10,spp1,89
23,11,spp1,90
23,12,spp1,94
23,1,spp2,0
23,2,spp2,0
23,3,spp2,0
23,4,spp2,0
23,5,spp2,1
23,6,spp2,6
23,7,spp2,102
23,8,spp2,0
23,9,spp2,100
23,10,spp2,0
23,11,spp2,0
23,12,spp2,0
23,1,spp3,81
23,2,spp3,2
23,3,spp3,8
23,4,spp3,68
23,5,spp3,11
23,6,spp3,58
23,7,spp3,1
23,8,spp3,1
23,9,spp3,3
23,10,spp3,12
23,11,spp3,11
23,12,spp3,7
23,1,spp4,1
23,2,spp4,0
23,3,spp4,0
23,4,spp4,34
23,5,spp4,90
23,6,spp4,38
23,7,spp4,0
23,8,spp4,0
23,9,spp4,0
23,10,spp4,0
23,11,spp4,0
23,12,spp4,0
23,1,spp5,0
23,2,spp5,0
23,3,spp5,0
23,4,spp5,0
23,5,spp5,0
23,6,spp5,0
23,7,spp5,0
23,8,spp5,99
23,9,spp5,0
23,10,spp5,0
23,11,spp5,2
23,12,spp5,0
24,1,spp1,23
24,2,spp1,98
24,3,spp1,92
24,4,spp1,1
24,5,spp1,0
24,6,spp1,0
24,7,spp1,0
24,8,spp1,0
24,9,spp1,0
24,10,spp1,91
24,11,spp1,93
24,12,spp1,98
24,1,spp2,0
24,2,spp2,0
24,3,spp2,0
24,4,spp2,0
24,5,spp2,0
