timestep,site,spp,count
4,5,spp3,11
4,6,spp3,8
4,7,spp3,3
4,8,spp3,2
4,9,spp3,3
4,10,spp3,8
4,11,spp3,5
4,12,spp3,1
4,1,spp4,53
4,2,spp4,54
4,3,spp4,43
4,4,spp4,51
4,5,spp4,50
4,6,spp4,56
4,7,spp4,0
4,8,spp4,3
4,9,spp4,0
4,10,spp4,0
4,11,spp4,0
4,12,spp4,1
4,1,spp5,44
4,2,spp5,43
4,3,spp5,52
4,4,spp5,0
4,5,spp5,0
4,6,spp5,0
4,7,spp5,2
4,8,spp5,1
4,9,spp5,0
4,10,spp5,39
4,11,spp5,50
4,12,spp5,53
5,1,spp1,0
5,2,spp1,1
5,3,spp1,3
5,4,spp1,46
5,5,spp1,40
5,6,spp1,40
5,7,spp1,53
5,8,spp1,48
5,9,spp1,48
5,10,spp1,0
5,11,spp1,1
5,12,spp1,0
5,1,spp2,0
5,2,spp2,0
5,3,spp2,0
5,4,spp2,4
5,5,spp2,0
5,6,spp2,0
5,7,spp2,45
5,8,spp2,49
5,9,spp2,54
5,10,spp2,52
5,11,spp2,47
5,12,spp2,42
5,1,spp3,5
5,2,spp3,2
5,3,spp3,5
5,4,spp3,5
5,5,spp3,8
5,6,spp3,4
5,7,spp3,2
5,8,spp3,2
5,9,spp3,0
5,10,spp3,6
5,11,spp3,6
5,12,spp3,0
5,1,spp4,53
5,2,spp4,56
5,3,spp4,41
5,4,spp4,47
5,5,spp4,54
5,6,spp4,58
5,7,spp4,1
5,8,spp4,2
5,9,spp4,0
5,10,spp4,0
5,11,spp4,0
5,12,spp4,1
5,1,spp5,43
5,2,spp5,44
5,3,spp5,52
5,4,spp5,0
5,5,spp5,0
5,6,spp5,0
5,7,spp5,1
5,8,spp5,1
5,9,spp5,0
5,10,spp5,45
5,11,spp5,47
5,12,spp5,60
6,1,spp1,0
6,2,spp1,1
6,3,spp1,4
6,4,spp1,49
6,5,spp1,36
6,6,spp1,44
6,7,spp1,52
6,8,spp1,38
6,9,spp1,47
6,10,spp1,0
6,11,spp1,2
6,12,spp1,0
6,1,spp2,0
6,2,spp2,0
6,3,spp2,0
6,4,spp2,2
6,5,spp2,0
6,6,spp2,0
6,7,spp2,45
6,8,spp2,58
6,9,spp2,55
6,10,spp2,53
6,11,spp2,47
6,12,spp2,37
6,1,spp3,4
6,2,spp3,6
6,3,spp3,3
6,4,spp3,3
6,5,spp3,5
6,6,spp3,3
6,7,spp3,3
6,8,spp3,1
6,9,spp3,0
6,10,spp3,6
6,11,spp3,7
6,12,spp3,0
6,1,spp4,56
6,2,spp4,53
6,3,spp4,43
6,4,spp4,48
6,5,spp4,61
6,6,spp4,55
6,7,spp4,1
6,8,spp4,2
6,9,spp4,0
6,10,spp4,0
6,11,spp4,1
6,12,spp4,0
6,1,spp5,41
6,2,spp5,43
6,3,spp5,51
6,4,spp5,0
6,5,spp5,0
6,6,spp5,0
6,7,spp5,1
6,8,spp5,3
6,9,spp5,0
6,10,spp5,44
6,11,spp5,44
6,12,spp5,66
7,1,spp1,0
7,2,spp1,0
7,3,spp1,2
7,4,spp1,51
7,5,spp1,35
7,6,spp1,54
7,7,spp1,56
7,8,spp1,38
7,9,spp1,39
7,10,spp1,0
7,11,spp1,3
7,12,spp1,0
7,1,spp2,0
7,2,spp2,0
7,3,spp2,0
7,4,spp2,3
7,5,spp2,0
7,6,spp2,0
7,7,spp2,46
7,8,spp2,57
7,9,spp2,63
7,10,spp2,55
7,11,spp2,47
7,12,spp2,42
7,1,spp3,4
7,2,spp3,4
7,3,spp3,5
7,4,spp3,6
7,5,spp3,7
7,6,spp3,2
7,7,spp3,0
7,8,spp3,1
7,9,spp3,0
7,10,spp3,5
7,11,spp3,11
7,12,spp3,0
7,1,spp4,46
7,2,spp4,63
7,3,spp4,38
7,4,spp4,42
7,5,spp4,60
7,6,spp4,46
7,7,spp4,0
7,8,spp4,1
7,9,spp4,0
7,10,spp4,0
7,11,spp4,1
7,12,spp4,0
7,1,spp5,51
7,2,spp5,36
7,3,spp5,56
7,4,spp5,0
7,5,spp5,0
7,6,spp5,0
7,7,spp5,0
7,8,spp5,5
7,9,spp5,0
7,10,spp5,43
7,11,spp5,39
7,12,spp5,61
8,1,spp1,0
8,2,spp1,0
8,3,spp1,0
8,4,spp1,54
8,5,spp1,41
8,6,spp1,44
8,7,spp1,58
8,8,spp1,36
8,9,spp1,37
8,10,spp1,0
8,11,spp1,0
8,12,spp1,0
8,1,spp2,0
8,2,spp2,0
8,3,spp2,0
8,4,spp2,3
8,5,spp2,0
8,6,spp2,0
8,7,spp2,44
8,8,spp2,60
8,9,spp2,64
8,10,spp2,56
8,11,spp2,47
8,12,spp2,45
8,1,spp3,1
8,2,spp3,4
8,3,spp3,3
8,4,spp3,5
8,5,spp3,5
8,6,spp3,6
8,7,spp3,0
8,8,spp3,0
8,9,spp3,0
8,10,spp3,4
8,11,spp3,11
8,12,spp3,1
8,1,spp4,49
8,2,spp4,58
8,3,spp4,44
8,4,spp4,40
8,5,spp4,56
8,6,spp4,52
8,7,spp4,0
8,8,spp4,0
8,9,spp4,0
8,10,spp4,0
8,11,spp4,0
8,12,spp4,0
8,1,spp5,51
8,2,spp5,41
8,3,spp5,54
8,4,spp5,0
8,5,spp5,0
8,6,spp5,0
8,7,spp5,0
8,8,spp5,6
8,9,spp5,1
8,10,spp5,43
8,11,spp5,43
8,12,spp5,57
9,1,spp1,0
9,2,spp1,0
9,3,spp1,1
9,4,spp1,55
9,5,spp1,48
9,6,spp1,45
9,7,spp1,57
9,8,spp1,36
9,9,spp1,44
9,10,spp1,0
9,11,spp1,0
9,12,spp1,0
9,1,spp2,0
9,2,spp2,0
9,3,spp2,0
9,4,spp2,2
9,5,spp2,1
9,6,spp2,1
9,7,spp2,44
9,8,spp2,65
9,9,spp2,57
9,10,spp2,58
9,11,spp2,54
9,12,spp2,52
9,1,spp3,1
9,2,spp3,5
9,3,spp3,2
9,4,spp3,4
9,5,spp3,3
9,6,spp3,6
9,7,spp3,0
9,8,spp3,0
9,9,spp3,0
9,10,spp3,4
9,11,spp3,5
9,12,spp3,1
9,1,spp4,48
9,2,spp4,59
9,3,spp4,47
9,4,spp4,41
9,5,spp4,50
9,6,spp4,50
9,7,spp4,0
9,8,spp4,0
9,9,spp4,0
9,10,spp4,0
9,11,spp4,0
9,12,spp4,0
9,1,spp5,52
9,2,spp5,39
9,3,spp5,51
9,4,spp5,0
9,5,spp5,0
9,6,spp5,0
9,7,spp5,1
9,8,spp5,1
9,9,spp5,1
9,10,spp5,41
9,11,spp5,42
9,12,spp5,50
10,1,spp1,0
10,2,spp1,0
10,3,spp1,0
10,4,spp1,49
10,5,spp1,47
10,6,spp1,47
10,7,spp1,57
10,8,spp1,34
10,9,spp1,47
10,10,spp1,0
10,11,spp1,0
10,12,spp1,0
10,1,spp2,0
10,2,spp2,0
10,3,spp2,0
10,4,spp2,1
10,5,spp2,0
10,6,spp2,0
10,7,spp2,45
10,8,spp2,66
10,9,spp2,54
10,10,spp2,64
10,11,spp2,48
10,12,spp2,57
10,1,spp3,1
10,2,spp3,4
10,3,spp3,2
10,4,spp3,5
10,5,spp3,3
10,6,spp3,8
10,7,spp3,0
10,8,spp3,0
10,9,spp3,0
10,10,spp3,2
10,11,spp3,7
10,12,spp3,3
10,1,spp4,51
10,2,spp4,59
10,3,spp4,44
10,4,spp4,47
10,5,spp4,52
10,6,spp4,47
10,7,spp4,0
10,8,spp4,0
10,9,spp4,0
10,10,spp4,0
10,11,spp4,0
10,12,spp4,0
10,1,spp5,49
10,2,spp5,40
10,3,spp5,55
10,4,spp5,0
10,5,spp5,0
10,6,spp5,0
10,7,spp5,0
10,8,spp5,2
10,9,spp5,1
10,10,spp5,37
10,11,spp5,46
10,12,spp5,43
11,1,spp1,0
11,2,spp1,0
11,3,spp1,0
11,4,spp1,47
11,5,spp1,50
11,6,spp1,54
11,7,spp1,63
11,8,spp1,34
11,9,spp1,54
11,10,spp1,0
11,11,spp1,0
11,12,spp1,0
11,1,spp2,0
11,2,spp2,0
11,3,spp2,0
11,4,spp2,0
11,5,spp2,0
11,6,spp2,0
11,7,spp2,38
11,8,spp2,66
11,9,spp2,47
11,10,spp2,61
11,11,spp2,57
11,12,spp2,58
11,1,spp3,0
11,2,spp3,6
11,3,spp3,0
11,4,spp3,4
11,5,spp3,3
11,6,spp3,9
11,7,spp3,0
11,8,spp3,0
11,9,spp3,0
11,10,spp3,2
11,11,spp3,7
11,12,spp3,3
11,1,spp4,46
11,2,spp4,53
11,3,spp4,47
11,4,spp4,51
11,5,spp4,49
11,6,spp4,39
11,7,spp4,0
11,8,spp4,0
11,9,spp4,0
11,10,spp4,1
11,11,spp4,0
11,12,spp4,0
11,1,spp5,55
11,2,spp5,44
11,3,spp5,54
11,4,spp5,0
11,5,spp5,0
11,6,spp5,0
11,7,spp5,1
11,8,spp5,2
11,9,spp5,1
11,10,spp5,39
11,11,spp5,37
11,12,spp5,42
12,1,spp1,0
12,2,spp1,0
12,3,spp1,0
12,4,spp1,45
12,5,spp1,50
12,6,spp1,56
12,7,spp1,56
12,8,spp1,36
12,9,spp1,59
12,10,spp1,0
12,11,spp1,0
12,12,spp1,0
12,1,spp2,0
12,2,spp2,0
12,3,spp2,0
12,4,spp2,0
12,5,spp2,0
12,6,spp2,0
12,7,spp2,46
12,8,spp2,64
12,9,spp2,43
12,10,spp2,63
12,11,spp2,60
12,12,spp2,65
12,1,spp3,0
12,2,spp3,4
12,3,spp3,0
12,4,spp3,4
12,5,spp3,2
12,6,spp3,11
12,7,spp3,0
12,8,spp3,0
12,9,spp3,0
12,10,spp3,2
12,11,spp3,4
12,12,spp3,4
12,1,spp4,45
12,2,spp4,54
12,3,spp4,52
12,4,spp4,53
12,5,spp4,50
12,6,spp4,35
12,7,spp4,0
12,8,spp4,0
12,9,spp4,0
12,10,spp4,1
12,11,spp4,0
12,12,spp4,0
12,1,spp5,56
12,2,spp5,45
12,3,spp5,49
12,4,spp5,0
12,5,spp5,0
12,6,spp5,0
12,7,spp5,0
12,8,spp5,2
12,9,spp5,0
12,10,spp5,37
12,11,spp5,37
12,12,spp5,34
13,1,spp1,0
13,2,spp1,0
13,3,spp1,0
13,4,spp1,37
13,5,spp1,51
13,6,spp1,51
13,7,spp1,60
13,8,spp1,37
13,9,spp1,61
13,10,spp1,0
13,11,spp1,0
13,12,spp1,0
13,1,spp2,0
13,2,spp2,0
13,3,spp2,0
13,4,spp2,0
13,5,spp2,0
13,6,spp2,0
13,7,spp2,42
13,8,spp2,65
13,9,spp2,41
13,10,spp2,56
13,11,spp2,60
13,12,spp2,64
13,1,spp3,1
13,2,spp3,3
13,3,spp3,0
13,4,spp3,6
13,5,spp3,2
13,6,spp3,11
13,7,spp3,0
13,8,spp3,0
13,9,spp3,0
13,10,spp3,3
13,11,spp3,0
13,12,spp3,4
13,1,spp4,41
13,2,spp4,54
13,3,spp4,47
13,4,spp4,59
13,5,spp4,49
13,6,spp4,40
13,7,spp4,0
13,8,spp4,0
13,9,spp4,0
13,10,spp4,1
13,11,spp4,0
13,12,spp4,0
13,1,spp5,59
13,2,spp5,46
13,3,spp5,54
13,4,spp5,0
13,5,spp5,0
13,6,spp5,0
13,7,spp5,0
13,8,spp5,0
13,9,spp5,0
13,10,spp5,43
13,11,spp5,41
13,12,spp5,35
14,1,spp1,0
14,2,spp1,0
14,3,spp1,0
14,4,spp1,32
14,5,spp1,49
14,6,spp1,54
14,7,spp1,61
14,8,spp1,34
14,9,spp1,55
14,10,spp1,0
14,11,spp1,0
14,12,spp1,0
14,1,spp2,0
14,2,spp2,0
14,3,spp2,0
14,4,spp2,0
14,5,spp2,0
14,6,spp2,0
14,7,spp2,41
14,8,spp2,68
14,9,spp2,47
14,10,spp2,58
14,11,spp2,68
14,12,spp2,66
14,1,spp3,0
14,2,spp3,3
14,3,spp3,0
14,4,spp3,2
14,5,spp3,1
14,6,spp3,6
14,7,spp3,0
14,8,spp3,0
14,9,spp3,0
14,10,spp3,4
14,11,spp3,0
14,12,spp3,5
14,1,spp4,32
14,2,spp4,50
14,3,spp4,40
14,4,spp4,68
14,5,spp4,52
14,6,spp4,42
14,7,spp4,0
14,8,spp4,0
14,9,spp4,0
14,10,spp4,3
14,11,spp4,0
14,12,spp4,0
14,1,spp5,69
14,2,spp5,50
14,3,spp5,61
14,4,spp5,0
14,5,spp5,0
14,6,spp5,0
14,7,spp5,0
14,8,spp5,0
14,9,spp5,0
14,10,spp5,38
14,11,spp5,33
14,12,spp5,32
15,1,spp1,0
15,2,spp1,0
15,3,spp1,0
15,4,spp1,41
15,5,spp1,47
15,6,spp1,49
15,7,spp1,52
15,8,spp1,46
15,9,spp1,50
15,10,spp1,0
15,11,spp1,0
15,12,spp1,0
15,1,spp2,0
15,2,spp2,0
15,3,spp2,0
15,4,spp2,0
15,5,spp2,0
15,6,spp2,0
15,7,spp2,50
15,8,spp2,56
15,9,spp2,52
15,10,spp2,55
15,11,spp2,63
15,12,spp2,69
15,1,spp3,0
15,2,spp3,1
15,3,spp3,0
15,4,spp3,0
15,5,spp3,1
15,6,spp3,8
15,7,spp3,0
15,8,spp3,0
15,9,spp3,0
15,10,spp3,8
15,11,spp3,1
15,12,spp3,7
15,1,spp4,38
15,2,spp4,44
15,3,spp4,44
15,4,spp4,60
15,5,spp4,54
15,6,spp4,45
15,7,spp4,0
15,8,spp4,0
15,9,spp4,0
15,10,spp4,5
15,11,spp4,0
15,12,spp4,0
15,1,spp5,63
15,2,spp5,58
15,3,spp5,57
15,4,spp5,1
15,5,spp5,0
15,6,spp5,0
15,7,spp5,0
15,8,spp5,0
15,9,spp5,0
15,10,spp5,35
15,11,spp5,37
15,12,spp5,27
16,1,spp1,0
16,2,spp1,0
16,3,spp1,0
16,4,spp1,40
16,5,spp1,50
16,6,spp1,45
16,7,spp1,53
16,8,spp1,44
16,9,spp1,52
16,10,spp1,0
16,11,spp1,0
16,12,spp1,0
16,1,spp2,0
16,2,spp2,0
16,3,spp2,0
16,4,spp2,0
16,5,spp2,0
16,6,spp2,0
16,7,spp2,49
16,8,spp2,58
16,9,spp2,50
16,10,spp2,56
16,11,spp2,68
16,12,spp2,69
16,1,spp3,0
16,2,spp3,4
16,3,spp3,0
16,4,spp3,0
16,5,spp3,1
16,6,spp3,6
16,7,spp3,0
16,8,spp3,0
16,9,spp3,0
16,10,spp3,8
16,11,spp3,2
16,12,spp3,10
16,1,spp4,42
16,2,spp4,49
16,3,spp4,44
16,4,spp4,62
16,5,spp4,51
16,6,spp4,51
16,7,spp4,0
16,8,spp4,0
16,9,spp4,0
16,10,spp4,3
16,11,spp4,0
16,12,spp4,1
16,1,spp5,59
16,2,spp5,50
16,3,spp5,57
16,4,spp5,0
16,5,spp5,0
16,6,spp5,0
16,7,spp5,0
16,8,spp5,0
16,9,spp5,0
16,10,spp5,36
16,11,spp5,31
16,12,spp5,23
17,1,spp1,0
17,2,spp1,0
17,3,spp1,0
17,4,spp1,33
17,5,spp1,60
17,6,spp1,45
17,7,spp1,55
17,8,spp1,37
17,9,spp1,50
17,10,spp1,0
17,11,spp1,0
17,12,spp1,0
17,1,spp2,0
17,2,spp2,0
17,3,spp2,0
17,4,spp2,0
17,5,spp2,0
17,6,spp2,0
17,7,spp2,47
17,8,spp2,65
17,9,spp2,52
17,10,spp2,55
17,11,spp2,68
17,12,spp2,80
17,1,spp3,0
17,2,spp3,2
17,3,spp3,0
17,4,spp3,0
17,5,spp3,2
17,6,spp3,6
17,7,spp3,0
17,8,spp3,0
17,9,spp3,0
17,10,spp3,10
17,11,spp3,1
17,12,spp3,5
17,1,spp4,39
17,2,spp4,44
17,3,spp4,40
17,4,spp4,69
17,5,spp4,40
17,6,spp4,51
17,7,spp4,0
17,8,spp4,0
17,9,spp4,0
17,10,spp4,1
17,11,spp4,0
17,12,spp4,1
17,1,spp5,62
17,2,spp5,57
17,3,spp5,61
17,4,spp5,0
17,5,spp5,0
17,6,spp5,0
17,7,spp5,0
17,8,spp5,0
17,9,spp5,0
17,10,spp5,37
17,11,spp5,32
17,12,spp5,17
18,1,spp1,0
18,2,spp1,0
18,3,spp1,0
18,4,spp1,37
18,5,spp1,62
18,6,spp1,50
18,7,spp1,57
18,8,spp1,30
18,9,spp1,52
18,10,spp1,0
18,11,spp1,0
18,12,spp1,0
18,1,spp2,0
18,2,spp2,0
18,3,spp2,0
18,4,spp2,0
18,5,spp2,0
18,6,spp2,0
18,7,spp2,45
18,8,spp2,72
18,9,spp2,50
18,10,spp2,59
18,11,spp2,70
18,12,spp2,72
18,1,spp3,0
18,2,spp3,3
18,3,spp3,0
18,4,spp3,0
18,5,spp3,5
18,6,spp3,2
18,7,spp3,0
18,8,spp3,0
18,9,spp3,0
18,10,spp3,8
18,11,spp3,1
18,12,spp3,6
18,1,spp4,33
18,2,spp4,39
18,3,spp4,35
18,4,spp4,65
18,5,spp4,35
18,6,spp4,50
18,7,spp4,0
18,8,spp4,0
18,9,spp4,0
18,10,spp4,1
18,11,spp4,0
18,12,spp4,1
18,1,spp5,68
18,2,spp5,61
18,3,spp5,66
18,4,spp5,0
18,5,spp5,0
18,6,spp5,0
18,7,spp5,0
18,8,spp5,0
18,9,spp5,0
18,10,spp5,35
18,11,spp5,30
18,12,spp5,24
19,1,spp1,0
19,2,spp1,0
19,3,spp1,0
19,4,spp1,42
19,5,spp1,59
19,6,spp1,51
19,7,spp1,58
19,8,spp1,36
19,9,spp1,45
19,10,spp1,0
19,11,spp1,0
19,12,spp1,0
19,1,spp2,0
19,2,spp2,0
19,3,spp2,0
19,4,spp2,0
19,5,spp2,0
19,6,spp2,0
19,7,spp2,44
19,8,spp2,66
19,9,spp2,57
19,10,spp2,55
19,11,spp2,70
19,12,spp2,66
19,1,spp3,0
19,2,spp3,2
19,3,spp3,0
19,4,spp3,0
19,5,spp3,3
19,6,spp3,2
19,7,spp3,0
19,8,spp3,0
19,9,spp3,0
19,10,spp3,8
19,11,spp3,4
19,12,spp3,5
19,1,spp4,40
19,2,spp4,34
19,3,spp4,49
19,4,spp4,60
19,5,spp4,40
19,6,spp4,49
19,7,spp4,0
19,8,spp4,0
19,9,spp4,0
19,10,spp4,1
19,11,spp4,0
19,12,spp4,2
19,1,spp5,61
19,2,spp5,67
19,3,spp5,52
19,4,spp5,0
19,5,spp5,0
19,6,spp5,0
19,7,spp5,0
19,8,spp5,0
19,9,spp5,0
19,10,spp5,39
19,11,spp5,27
19,12,spp5,30
20,1,spp1,0
20,2,spp1,0
20,3,spp1,0
20,4,spp1,53
20,5,spp1,55
20,6,spp1,47
20,7,spp1,49
20,8,spp1,40
20,9,spp1,50
20,10,spp1,0
20,11,spp1,0
20,12,spp1,0
20,1,spp2,0
20,2,spp2,0
20,3,spp2,0
20,4,spp2,0
20,5,spp2,0
20,6,spp2,0
20,7,spp2,53
20,8,spp2,62
20,9,spp2,52
20,10,spp2,52
20,11,spp2,63
20,12,spp2,66
20,1,spp3,0
20,2,spp3,0
20,3,spp3,1
20,4,spp3,0
20,5,spp3,2
20,6,spp3,0
20,7,spp3,0
20,8,spp3,0
20,9,spp3,0
20,10,spp3,11
20,11,spp3,5
20,12,spp3,4
20,1,spp4,44
20,2,spp4,40
20,3,spp4,44
20,4,spp4,49
20,5,spp4,45
20,6,spp4,55
20,7,spp4,0
20,8,spp4,0
20,9,spp4,0
20,10,spp4,0
20,11,spp4,1
20,12,spp4,3
20,1,spp5,57
20,2,spp5,63
20,3,spp5,56
20,4,spp5,0
20,5,spp5,0
20,6,spp5,0
20,7,spp5,0
20,8,spp5,0
20,9,spp5,0
20,10,spp5,40
20,11,spp5,32
20,12,spp5,30
21,1,spp1,0
21,2,spp1,0
21,3,spp1,0
21,4,spp1,52
21,5,spp1,51
21,6,spp1,46
21,7,spp1,53
21,8,spp1,46
21,9,spp1,40
21,10,spp1,0
21,11,spp1,0
21,12,spp1,0
21,1,spp2,0
21,2,spp2,0
21,3,spp2,0
21,4,spp2,0
21,5,spp2,0
21,6,spp2,0
21,7,spp2,48
21,8,spp2,56
21,9,spp2,62
21,10,spp2,53
21,11,spp2,68
21,12,spp2,62
21,1,spp3,0
21,2,spp3,0
21,3,spp3,1
21,4,spp3,0
21,5,spp3,1
21,6,spp3,0
21,7,spp3,0
21,8,spp3,0
21,9,spp3,0
21,10,spp3,10
21,11,spp3,5
21,12,spp3,6
21,1,spp4,44
21,2,spp4,39
21,3,spp4,39
21,4,spp4,50
21,5,spp4,50
21,6,spp4,56
21,7,spp4,1
21,8,spp4,0
21,9,spp4,0
21,10,spp4,0
21,11,spp4,1
21,12,spp4,7
21,1,spp5,57
21,2,spp5,64
21,3,spp5,61
21,4,spp5,0
21,5,spp5,0
21,6,spp5,0
21,7,spp5,0
21,8,spp5,0
21,9,spp5,0
21,10,spp5,40
21,11,spp5,27
21,12,spp5,28
22,1,spp1,0
22,2,spp1,0
22,3,spp1,0
22,4,spp1,53
22,5,spp1,56
22,6,spp1,45
22,7,spp1,49
22,8,spp1,44
22,9,spp1,34
22,10,spp1,0
22,11,spp1,0
22,12,spp1,0
22,1,spp2,0
22,2,spp2,0
22,3,spp2,0
22,4,spp2,0
22,5,spp2,0
22,6,spp2,0
22,7,spp2,52
22,8,spp2,58
22,9,spp2,68
22,10,spp2,57
22,11,spp2,63
22,12,spp2,71
22,1,spp3,0
22,2,spp3,0
22,3,spp3,0
22,4,spp3,0
22,5,spp3,2
22,6,spp3,0
22,7,spp3,0
22,8,spp3,0
22,9,spp3,0
22,10,spp3,11
22,11,spp3,6
22,12,spp3,5
22,1,spp4,37
22,2,spp4,41
22,3,spp4,38
22,4,spp4,49
22,5,spp4,44
22,6,spp4,57
22,7,spp4,1
22,8,spp4,0
22,9,spp4,0
22,10,spp4,0
22,11,spp4,2
22,12,spp4,6
22,1,spp5,64
22,2,spp5,62
22,3,spp5,63
22,4,spp5,0
22,5,spp5,0
22,6,spp5,0
22,7,spp5,0
22,8,spp5,0
22,9,spp5,0
22,10,spp5,35
22,11,spp5,30
22,12,spp5,21
23,1,spp1,0
23,2,spp1,0
23,3,spp1,0
23,4,spp1,44
23,5,spp1,54
23,6,spp1,47
23,7,spp1,58
23,8,spp1,48
23,9,spp1,34
23,10,spp1,0
23,11,spp1,0
23,12,spp1,0
23,1,spp2,0
23,2,spp2,0
23,3,spp2,0
23,4,spp2,0
23,5,spp2,0
23,6,spp2,0
23,7,spp2,43
23,8,spp2,54
23,9,spp2,68
23,10,spp2,57
23,11,spp2,61
23,12,spp2,73
23,1,spp3,0
23,2,spp3,0
23,3,spp3,0
23,4,spp3,0
23,5,spp3,2
23,6,spp3,0
23,7,spp3,0
23,8,spp3,0
23,9,spp3,0
23,10,spp3,12
23,11,spp3,7
23,12,spp3,3
23,1,spp4,35
23,2,spp4,41
23,3,spp4,39
23,4,spp4,58
23,5,spp4,46
23,6,spp4,55
23,7,spp4,1
23,8,spp4,0
23,9,spp4,0
23,10,spp4,0
23,11,spp4,3
23,12,spp4,6
23,1,spp5,66
23,2,spp5,62
23,3,spp5,62
23,4,spp5,0
23,5,spp5,0
23,6,spp5,0
23,7,spp5,0
23,8,spp5,0
23,9,spp5,0
23,10,spp5,34
23,11,spp5,30
23,12,spp5,21
24,1,spp1,0
24,2,spp1,0
24,3,spp1,0
24,4,spp1,32
24,5,spp1,58
24,6,spp1,44
24,7,spp1,57
24,8,spp1,52
24,9,spp1,45
24,10,spp1,0
24,11,spp1,0
24,12,spp1,0
24,1,spp2,0
24,2,spp2,0
24,3,spp2,0
24,4,spp2,0
24,5,spp2,0
