timestep,site,spp,count
4,2,spp1,44
4,3,spp1,51
4,4,spp1,44
4,5,spp1,42
4,6,spp1,43
4,7,spp1,8
4,8,spp1,4
4,9,spp1,11
4,10,spp1,2
4,11,spp1,15
4,12,spp1,6
4,1,spp2,8
4,2,spp2,6
4,3,spp2,9
4,4,spp2,39
4,5,spp2,42
4,6,spp2,32
4,7,spp2,41
4,8,spp2,48
4,9,spp2,46
4,10,spp2,6
4,11,spp2,8
4,12,spp2,8
4,1,spp3,3
4,2,spp3,1
4,3,spp3,5
4,4,spp3,3
4,5,spp3,0
4,6,spp3,6
4,7,spp3,4
4,8,spp3,4
4,9,spp3,13
4,10,spp3,6
4,11,spp3,1
4,12,spp3,1
4,1,spp4,44
4,2,spp4,43
4,3,spp4,33
4,4,spp4,14
4,5,spp4,11
4,6,spp4,9
4,7,spp4,8
4,8,spp4,3
4,9,spp4,4
4,10,spp4,52
4,11,spp4,37
4,12,spp4,38
4,1,spp5,7
4,2,spp5,8
4,3,spp5,4
4,4,spp5,2
4,5,spp5,7
4,6,spp5,12
4,7,spp5,42
4,8,spp5,42
4,9,spp5,29
4,10,spp5,35
4,11,spp5,42
4,12,spp5,48
5,1,spp1,28
5,2,spp1,42
5,3,spp1,51
5,4,spp1,38
5,5,spp1,45
5,6,spp1,43
5,7,spp1,9
5,8,spp1,5
5,9,spp1,13
5,10,spp1,4
5,11,spp1,21
5,12,spp1,7
5,1,spp2,8
5,2,spp2,7
5,3,spp2,14
5,4,spp2,42
5,5,spp2,36
5,6,spp2,33
5,7,spp2,41
5,8,spp2,46
5,9,spp2,48
5,10,spp2,11
5,11,spp2,9
5,12,spp2,2
5,1,spp3,3
5,2,spp3,1
5,3,spp3,8
5,4,spp3,7
5,5,spp3,1
5,6,spp3,0
5,7,spp3,2
5,8,spp3,4
5,9,spp3,10
5,10,spp3,2
5,11,spp3,1
5,12,spp3,1
5,1,spp4,45
5,2,spp4,38
5,3,spp4,23
5,4,spp4,12
5,5,spp4,13
5,6,spp4,11
5,7,spp4,6
5,8,spp4,5
5,9,spp4,3
5,10,spp4,46
5,11,spp4,38
5,12,spp4,34
5,1,spp5,18
5,2,spp5,14
5,3,spp5,6
5,4,spp5,3
5,5,spp5,7
5,6,spp5,15
5,7,spp5,45
5,8,spp5,41
5,9,spp5,29
5,10,spp5,38
5,11,spp5,34
5,12,spp5,57
6,1,spp1,30
6,2,spp1,39
6,3,spp1,49
6,4,spp1,37
6,5,spp1,46
6,6,spp1,39
6,7,spp1,9
6,8,spp1,7
6,9,spp1,10
6,10,spp1,9
6,11,spp1,23
6,12,spp1,6
6,1,spp2,11
6,2,spp2,9
6,3,spp2,22
6,4,spp2,42
6,5,spp2,34
6,6,spp2,34
6,7,spp2,46
6,8,spp2,47
6,9,spp2,45
6,10,spp2,11
6,11,spp2,14
6,12,spp2,7
6,1,spp3,2
6,2,spp3,2
6,3,spp3,7
6,4,spp3,2
6,5,spp3,0
6,6,spp3,0
6,7,spp3,2
6,8,spp3,6
6,9,spp3,13
6,10,spp3,1
6,11,spp3,3
6,12,spp3,0
6,1,spp4,44
6,2,spp4,30
6,3,spp4,15
6,4,spp4,17
6,5,spp4,16
6,6,spp4,15
6,7,spp4,9
6,8,spp4,4
6,9,spp4,4
6,10,spp4,40
6,11,spp4,32
6,12,spp4,29
6,1,spp5,15
6,2,spp5,22
6,3,spp5,9
6,4,spp5,4
6,5,spp5,6
6,6,spp5,14
6,7,spp5,37
6,8,spp5,37
6,9,spp5,31
6,10,spp5,40
6,11,spp5,31
6,12,spp5,59
7,1,spp1,31
7,2,spp1,40
7,3,spp1,53
7,4,spp1,39
7,5,spp1,49
7,6,spp1,26
7,7,spp1,12
7,8,spp1,9
7,9,spp1,9
7,10,spp1,10
7,11,spp1,17
7,12,spp1,4
7,1,spp2,16
7,2,spp2,4
7,3,spp2,21
7,4,spp2,31
7,5,spp2,27
7,6,spp2,37
7,7,spp2,45
7,8,spp2,43
7,9,spp2,49
7,10,spp2,13
7,11,spp2,21
7,12,spp2,9
7,1,spp3,3
7,2,spp3,2
7,3,spp3,7
7,4,spp3,3
7,5,spp3,0
7,6,spp3,1
7,7,spp3,0
7,8,spp3,7
7,9,spp3,11
7,10,spp3,0
7,11,spp3,4
7,12,spp3,0
7,1,spp4,33
7,2,spp4,42
7,3,spp4,14
7,4,spp4,21
7,5,spp4,18
7,6,spp4,27
7,7,spp4,7
7,8,spp4,6
7,9,spp4,7
7,10,spp4,37
7,11,spp4,32
7,12,spp4,32
7,1,spp5,19
7,2,spp5,14
7,3,spp5,7
7,4,spp5,8
7,5,spp5,8
7,6,spp5,11
7,7,spp5,39
7,8,spp5,36
7,9,spp5,27
7,10,spp5,41
7,11,spp5,29
7,12,spp5,56
8,1,spp1,39
8,2,spp1,41
8,3,spp1,47
8,4,spp1,37
8,5,spp1,47
8,6,spp1,31
8,7,spp1,14
8,8,spp1,8
8,9,spp1,9
8,10,spp1,6
8,11,spp1,13
8,12,spp1,4
8,1,spp2,17
8,2,spp2,7
8,3,spp2,35
8,4,spp2,33
8,5,spp2,23
8,6,spp2,32
8,7,spp2,47
8,8,spp2,44
8,9,spp2,55
8,10,spp2,14
8,11,spp2,25
8,12,spp2,9
8,1,spp3,1
8,2,spp3,2
8,3,spp3,3
8,4,spp3,3
8,5,spp3,0
8,6,spp3,3
8,7,spp3,0
8,8,spp3,6
8,9,spp3,10
8,10,spp3,1
8,11,spp3,0
8,12,spp3,0
8,1,spp4,28
8,2,spp4,35
8,3,spp4,9
8,4,spp4,19
8,5,spp4,26
8,6,spp4,19
8,7,spp4,11
8,8,spp4,10
8,9,spp4,8
8,10,spp4,38
8,11,spp4,30
8,12,spp4,40
8,1,spp5,17
8,2,spp5,17
8,3,spp5,8
8,4,spp5,10
8,5,spp5,6
8,6,spp5,17
8,7,spp5,31
8,8,spp5,33
8,9,spp5,21
8,10,spp5,42
8,11,spp5,35
8,12,spp5,48
9,1,spp1,40
9,2,spp1,32
9,3,spp1,45
9,4,spp1,42
9,5,spp1,41
9,6,spp1,34
9,7,spp1,12
9,8,spp1,12
9,9,spp1,9
9,10,spp1,10
9,11,spp1,9
9,12,spp1,7
9,1,spp2,20
9,2,spp2,6
9,3,spp2,42
9,4,spp2,28
9,5,spp2,29
9,6,spp2,33
9,7,spp2,47
9,8,spp2,45
9,9,spp2,47
9,10,spp2,13
9,11,spp2,22
9,12,spp2,12
9,1,spp3,1
9,2,spp3,4
9,3,spp3,3
9,4,spp3,2
9,5,spp3,1
9,6,spp3,1
9,7,spp3,1
9,8,spp3,1
9,9,spp3,11
9,10,spp3,1
9,11,spp3,0
9,12,spp3,1
9,1,spp4,24
9,2,spp4,45
9,3,spp4,7
9,4,spp4,20
9,5,spp4,26
9,6,spp4,13
9,7,spp4,10
9,8,spp4,12
9,9,spp4,10
9,10,spp4,37
9,11,spp4,37
9,12,spp4,42
9,1,spp5,17
9,2,spp5,15
9,3,spp5,5
9,4,spp5,10
9,5,spp5,5
9,6,spp5,21
9,7,spp5,33
9,8,spp5,31
9,9,spp5,26
9,10,spp5,40
9,11,spp5,35
9,12,spp5,39
10,1,spp1,35
10,2,spp1,23
10,3,spp1,46
10,4,spp1,34
10,5,spp1,43
10,6,spp1,28
10,7,spp1,14
10,8,spp1,15
10,9,spp1,12
10,10,spp1,9
10,11,spp1,12
10,12,spp1,12
10,1,spp2,19
10,2,spp2,11
10,3,spp2,36
10,4,spp2,33
10,5,spp2,32
10,6,spp2,33
10,7,spp2,40
10,8,spp2,42
10,9,spp2,42
10,10,spp2,14
10,11,spp2,32
10,12,spp2,12
10,1,spp3,0
10,2,spp3,3
10,3,spp3,1
10,4,spp3,1
10,5,spp3,0
10,6,spp3,0
10,7,spp3,0
10,8,spp3,2
10,9,spp3,11
10,10,spp3,1
10,11,spp3,0
10,12,spp3,2
10,1,spp4,26
10,2,spp4,45
10,3,spp4,13
10,4,spp4,23
10,5,spp4,23
10,6,spp4,20
10,7,spp4,8
10,8,spp4,9
10,9,spp4,14
10,10,spp4,32
10,11,spp4,30
10,12,spp4,44
10,1,spp5,22
10,2,spp5,20
10,3,spp5,6
10,4,spp5,11
10,5,spp5,4
10,6,spp5,21
10,7,spp5,41
10,8,spp5,33
10,9,spp5,24
10,10,spp5,45
10,11,spp5,29
10,12,spp5,31
11,1,spp1,26
11,2,spp1,18
11,3,spp1,48
11,4,spp1,32
11,5,spp1,37
11,6,spp1,34
11,7,spp1,13
11,8,spp1,17
11,9,spp1,18
11,10,spp1,8
11,11,spp1,12
11,12,spp1,17
11,1,spp2,19
11,2,spp2,12
11,3,spp2,30
11,4,spp2,27
11,5,spp2,25
11,6,spp2,22
11,7,spp2,33
11,8,spp2,41
11,9,spp2,36
11,10,spp2,18
11,11,spp2,28
11,12,spp2,11
11,1,spp3,0
11,2,spp3,6
11,3,spp3,0
11,4,spp3,1
11,5,spp3,1
11,6,spp3,0
11,7,spp3,1
11,8,spp3,2
11,9,spp3,10
11,10,spp3,2
11,11,spp3,0
11,12,spp3,0
11,1,spp4,32
11,2,spp4,45
11,3,spp4,14
11,4,spp4,28
11,5,spp4,33
11,6,spp4,26
11,7,spp4,9
11,8,spp4,8
11,9,spp4,16
11,10,spp4,33
11,11,spp4,41
11,12,spp4,42
11,1,spp5,25
11,2,spp5,21
11,3,spp5,10
11,4,spp5,14
11,5,spp5,6
11,6,spp5,20
11,7,spp5,47
11,8,spp5,33
11,9,spp5,23
11,10,spp5,40
11,11,spp5,22
11,12,spp5,31
12,1,spp1,29
12,2,spp1,15
12,3,spp1,46
12,4,spp1,35
12,5,spp1,37
12,6,spp1,34
12,7,spp1,22
12,8,spp1,17
12,9,spp1,16
12,10,spp1,10
12,11,spp1,11
12,12,spp1,13
12,1,spp2,24
12,2,spp2,19
12,3,spp2,23
12,4,spp2,24
12,5,spp2,21
12,6,spp2,16
12,7,spp2,28
12,8,spp2,37
12,9,spp2,36
12,10,spp2,19
12,11,spp2,31
12,12,spp2,13
12,1,spp3,0
12,2,spp3,4
12,3,spp3,0
12,4,spp3,2
12,5,spp3,0
12,6,spp3,0
12,7,spp3,0
12,8,spp3,2
12,9,spp3,5
12,10,spp3,2
12,11,spp3,1
12,12,spp3,0
12,1,spp4,29
12,2,spp4,45
12,3,spp4,20
12,4,spp4,27
12,5,spp4,33
12,6,spp4,29
12,7,spp4,13
12,8,spp4,13
12,9,spp4,18
12,10,spp4,31
12,11,spp4,41
12,12,spp4,47
12,1,spp5,20
12,2,spp5,19
12,3,spp5,13
12,4,spp5,14
12,5,spp5,11
12,6,spp5,23
12,7,spp5,40
12,8,spp5,32
12,9,spp5,28
12,10,spp5,39
12,11,spp5,19
12,12,spp5,28
13,1,spp1,25
13,2,spp1,14
13,3,spp1,39
13,4,spp1,39
13,5,spp1,35
13,6,spp1,29
13,7,spp1,21
13,8,spp1,12
13,9,spp1,22
13,10,spp1,11
13,11,spp1,12
13,12,spp1,10
13,1,spp2,24
13,2,spp2,27
13,3,spp2,22
13,4,spp2,14
13,5,spp2,23
13,6,spp2,21
13,7,spp2,34
13,8,spp2,34
13,9,spp2,40
13,10,spp2,26
13,11,spp2,33
13,12,spp2,21
13,1,spp3,1
13,2,spp3,3
13,3,spp3,0
13,4,spp3,2
13,5,spp3,0
13,6,spp3,0
13,7,spp3,0
13,8,spp3,0
13,9,spp3,2
13,10,spp3,3
13,11,spp3,0
13,12,spp3,0
13,1,spp4,37
13,2,spp4,40
13,3,spp4,23
13,4,spp4,30
13,5,spp4,34
13,6,spp4,26
13,7,spp4,12
13,8,spp4,17
13,9,spp4,17
13,10,spp4,33
13,11,spp4,40
13,12,spp4,46
13,1,spp5,15
13,2,spp5,18
13,3,spp5,18
13,4,spp5,17
13,5,spp5,10
13,6,spp5,26
13,7,spp5,36
13,8,spp5,38
13,9,spp5,22
13,10,spp5,28
13,11,spp5,18
13,12,spp5,24
14,1,spp1,23
14,2,spp1,15
14,3,spp1,45
14,4,spp1,43
14,5,spp1,36
14,6,spp1,31
14,7,spp1,22
14,8,spp1,8
14,9,spp1,29
14,10,spp1,10
14,11,spp1,13
14,12,spp1,9
14,1,spp2,16
14,2,spp2,30
14,3,spp2,13
14,4,spp2,15
14,5,spp2,22
14,6,spp2,18
14,7,spp2,35
14,8,spp2,39
14,9,spp2,30
14,10,spp2,22
14,11,spp2,36
14,12,spp2,20
14,1,spp3,0
14,2,spp3,3
14,3,spp3,0
14,4,spp3,0
14,5,spp3,0
14,6,spp3,0
14,7,spp3,0
14,8,spp3,0
14,9,spp3,2
14,10,spp3,6
14,11,spp3,0
14,12,spp3,0
14,1,spp4,48
14,2,spp4,35
14,3,spp4,20
14,4,spp4,32
14,5,spp4,32
14,6,spp4,24
14,7,spp4,13
14,8,spp4,19
14,9,spp4,17
14,10,spp4,33
14,11,spp4,40
14,12,spp4,46
14,1,spp5,15
14,2,spp5,19
14,3,spp5,24
14,4,spp5,12
14,5,spp5,12
14,6,spp5,29
14,7,spp5,33
14,8,spp5,35
14,9,spp5,25
14,10,spp5,30
14,11,spp5,14
14,12,spp5,26
15,1,spp1,27
15,2,spp1,14
15,3,spp1,47
15,4,spp1,45
15,5,spp1,34
15,6,spp1,28
15,7,spp1,27
15,8,spp1,7
15,9,spp1,26
15,10,spp1,9
15,11,spp1,15
15,12,spp1,11
15,1,spp2,26
15,2,spp2,26
15,3,spp2,15
15,4,spp2,16
15,5,spp2,22
15,6,spp2,24
15,7,spp2,29
15,8,spp2,38
15,9,spp2,28
15,10,spp2,23
15,11,spp2,36
15,12,spp2,19
15,1,spp3,0
15,2,spp3,1
15,3,spp3,0
15,4,spp3,1
15,5,spp3,1
15,6,spp3,0
15,7,spp3,0
15,8,spp3,0
15,9,spp3,2
15,10,spp3,12
15,11,spp3,0
15,12,spp3,0
15,1,spp4,39
15,2,spp4,39
15,3,spp4,22
15,4,spp4,21
15,5,spp4,36
15,6,spp4,26
15,7,spp4,18
15,8,spp4,30
15,9,spp4,17
15,10,spp4,31
15,11,spp4,37
15,12,spp4,46
15,1,spp5,10
15,2,spp5,22
15,3,spp5,18
15,4,spp5,19
15,5,spp5,9
15,6,spp5,24
15,7,spp5,29
15,8,spp5,26
15,9,spp5,30
15,10,spp5,26
15,11,spp5,15
15,12,spp5,25
16,1,spp1,21
16,2,spp1,14
16,3,spp1,42
16,4,spp1,44
16,5,spp1,38
16,6,spp1,27
16,7,spp1,22
16,8,spp1,11
16,9,spp1,21
16,10,spp1,9
16,11,spp1,18
16,12,spp1,15
16,1,spp2,25
16,2,spp2,20
16,3,spp2,16
16,4,spp2,14
16,5,spp2,25
16,6,spp2,26
16,7,spp2,35
16,8,spp2,39
16,9,spp2,29
16,10,spp2,25
16,11,spp2,37
16,12,spp2,17
16,1,spp3,0
16,2,spp3,4
16,3,spp3,0
16,4,spp3,0
16,5,spp3,1
16,6,spp3,0
16,7,spp3,0
16,8,spp3,0
16,9,spp3,2
16,10,spp3,12
16,11,spp3,0
16,12,spp3,1
16,1,spp4,40
16,2,spp4,33
16,3,spp4,25
16,4,spp4,30
16,5,spp4,26
16,6,spp4,23
16,7,spp4,22
16,8,spp4,31
16,9,spp4,20
16,10,spp4,35
16,11,spp4,38
16,12,spp4,39
16,1,spp5,16
16,2,spp5,31
16,3,spp5,19
16,4,spp5,14
16,5,spp5,12
16,6,spp5,26
16,7,spp5,24
16,8,spp5,20
16,9,spp5,31
16,10,spp5,20
16,11,spp5,10
16,12,spp5,29
17,1,spp1,17
17,2,spp1,9
17,3,spp1,44
17,4,spp1,50
17,5,spp1,26
17,6,spp1,21
17,7,spp1,18
17,8,spp1,14
17,9,spp1,29
17,10,spp1,11
17,11,spp1,18
17,12,spp1,10
17,1,spp2,30
17,2,spp2,19
17,3,spp2,17
17,4,spp2,12
17,5,spp2,28
17,6,spp2,30
17,7,spp2,36
17,8,spp2,37
17,9,spp2,24
17,10,spp2,20
17,11,spp2,41
17,12,spp2,11
17,1,spp3,0
17,2,spp3,2
17,3,spp3,0
17,4,spp3,0
17,5,spp3,1
17,6,spp3,0
17,7,spp3,0
17,8,spp3,0
17,9,spp3,0
17,10,spp3,10
17,11,spp3,0
17,12,spp3,2
17,1,spp4,41
17,2,spp4,39
17,3,spp4,29
17,4,spp4,34
17,5,spp4,31
17,6,spp4,21
17,7,spp4,23
17,8,spp4,34
17,9,spp4,18
17,10,spp4,36
17,11,spp4,35
17,12,spp4,46
17,1,spp5,14
17,2,spp5,33
17,3,spp5,12
17,4,spp5,6
17,5,spp5,16
17,6,spp5,30
17,7,spp5,26
17,8,spp5,16
17,9,spp5,32
17,10,spp5,24
17,11,spp5,9
17,12,spp5,32
18,1,spp1,13
18,2,spp1,10
18,3,spp1,40
18,4,spp1,52
18,5,spp1,21
18,6,spp1,16
18,7,spp1,14
18,8,spp1,11
18,9,spp1,29
18,10,spp1,13
18,11,spp1,21
18,12,spp1,13
18,1,spp2,22
18,2,spp2,22
18,3,spp2,14
18,4,spp2,12
18,5,spp2,25
18,6,spp2,25
18,7,spp2,37
18,8,spp2,37
18,9,spp2,24
18,10,spp2,19
18,11,spp2,41
18,12,spp2,18
18,1,spp3,0
18,2,spp3,3
18,3,spp3,0
18,4,spp3,0
18,5,spp3,3
18,6,spp3,0
18,7,spp3,1
18,8,spp3,0
18,9,spp3,0
18,10,spp3,9
18,11,spp3,0
18,12,spp3,2
18,1,spp4,52
18,2,spp4,45
18,3,spp4,35
18,4,spp4,33
18,5,spp4,38
18,6,spp4,27
18,7,spp4,25
18,8,spp4,39
18,9,spp4,20
18,10,spp4,33
18,11,spp4,32
18,12,spp4,42
18,1,spp5,15
18,2,spp5,22
18,3,spp5,13
18,4,spp5,5
18,5,spp5,15
18,6,spp5,34
18,7,spp5,26
18,8,spp5,14
18,9,spp5,30
18,10,spp5,27
18,11,spp5,9
18,12,spp5,26
19,1,spp1,17
19,2,spp1,10
19,3,spp1,31
19,4,spp1,45
19,5,spp1,18
19,6,spp1,10
19,7,spp1,17
19,8,spp1,13
19,9,spp1,24
19,10,spp1,19
19,11,spp1,19
19,12,spp1,14
19,1,spp2,18
19,2,spp2,26
19,3,spp2,21
19,4,spp2,21
19,5,spp2,29
19,6,spp2,34
19,7,spp2,46
19,8,spp2,33
19,9,spp2,30
19,10,spp2,20
19,11,spp2,45
19,12,spp2,24
19,1,spp3,0
19,2,spp3,2
19,3,spp3,0
19,4,spp3,0
19,5,spp3,2
19,6,spp3,0
19,7,spp3,1
19,8,spp3,0
19,9,spp3,1
19,10,spp3,8
19,11,spp3,0
19,12,spp3,2
19,1,spp4,48
19,2,spp4,46
19,3,spp4,33
19,4,spp4,32
19,5,spp4,35
19,6,spp4,23
19,7,spp4,18
19,8,spp4,39
19,9,spp4,22
19,10,spp4,31
19,11,spp4,25
19,12,spp4,39
19,1,spp5,19
19,2,spp5,18
19,3,spp5,17
19,4,spp5,4
19,5,spp5,18
19,6,spp5,35
19,7,spp5,21
19,8,spp5,16
19,9,spp5,26
19,10,spp5,23
19,11,spp5,14
19,12,spp5,22
20,1,spp1,21
20,2,spp1,8
20,3,spp1,25
20,4,spp1,37
20,5,spp1,27
20,6,spp1,10
20,7,spp1,22
20,8,spp1,16
20,9,spp1,21
20,10,spp1,25
20,11,spp1,23
20,12,spp1,11
20,1,spp2,16
20,2,spp2,18
20,3,spp2,22
20,4,spp2,31
20,5,spp2,26
20,6,spp2,25
20,7,spp2,36
20,8,spp2,34
20,9,spp2,32
20,10,spp2,18
20,11,spp2,32
20,12,spp2,20
20,1,spp3,0
20,2,spp3,0
20,3,spp3,1
20,4,spp3,0
20,5,spp3,1
20,6,spp3,0
20,7,spp3,2
20,8,spp3,0
20,9,spp3,1
20,10,spp3,9
20,11,spp3,1
20,12,spp3,3
20,1,spp4,45
20,2,spp4,48
20,3,spp4,37
20,4,spp4,31
20,5,spp4,33
20,6,spp4,27
20,7,spp4,24
20,8,spp4,34
20,9,spp4,28
20,10,spp4,32
20,11,spp4,28
20,12,spp4,44
20,1,spp5,20
20,2,spp5,28
20,3,spp5,17
20,4,spp5,3
20,5,spp5,15
20,6,spp5,40
20,7,spp5,19
20,8,spp5,17
20,9,spp5,21
20,10,spp5,17
20,11,spp5,19
20,12,spp5,23
21,1,spp1,15
21,2,spp1,8
21,3,spp1,24
21,4,spp1,37
21,5,spp1,22
21,6,spp1,10
21,7,spp1,27
21,8,spp1,12
21,9,spp1,18
21,10,spp1,31
21,11,spp1,18
21,12,spp1,16
21,1,spp2,19
21,2,spp2,15
21,3,spp2,18
21,4,spp2,31
21,5,spp2,29
21,6,spp2,26
21,7,spp2,25
21,8,spp2,37
21,9,spp2,36
21,10,spp2,20
21,11,spp2,28
21,12,spp2,17
21,1,spp3,0
21,2,spp3,0
21,3,spp3,1
21,4,spp3,0
21,5,spp3,1
21,6,spp3,0
21,7,spp3,3
21,8,spp3,0
21,9,spp3,0
21,10,spp3,10
21,11,spp3,1
21,12,spp3,7
21,1,spp4,49
21,2,spp4,51
21,3,spp4,40
21,4,spp4,29
21,5,spp4,31
21,6,spp4,26
21,7,spp4,30
21,8,spp4,27
21,9,spp4,30
21,10,spp4,23
21,11,spp4,36
21,12,spp4,46
21,1,spp5,19
21,2,spp5,28
21,3,spp5,19
21,4,spp5,5
21,5,spp5,19
21,6,spp5,40
21,7,spp5,18
21,8,spp5,25
21,9,spp5,19
21,10,spp5,17
21,11,spp5,20
21,12,spp5,15
22,1,spp1,10
22,2,spp1,13
22,3,spp1,10
22,4,spp1,35
22,5,spp1,25
22,6,spp1,13
22,7,spp1,21
22,8,spp1,15
22,9,spp1,16
22,10,spp1,37
22,11,spp1,24
22,12,spp1,10
22,1,spp2,22
22,2,spp2,15
22,3,spp2,16
22,4,spp2,33
22,5,spp2,30
22,6,spp2,22
22,7,spp2,31
22,8,spp2,33
22,9,spp2,41
22,10,spp2,17
22,11,spp2,28
22,12,spp2,21
22,1,spp3,0
22,2,spp3,0
22,3,spp3,0
22,4,spp3,0
22,5,spp3,2
22,6,spp3,0
22,7,spp3,2
22,8,spp3,0
22,9,spp3,0
22,10,spp3,11
22,11,spp3,1
22,12,spp3,5
22,1,spp4,54
22,2,spp4,47
22,3,spp4,54
22,4,spp4,26
22,5,spp4,32
22,6,spp4,27
22,7,spp4,32
22,8,spp4,34
22,9,spp4,31
22,10,spp4,18
22,11,spp4,29
22,12,spp4,50
22,1,spp5,16
22,2,spp5,27
22,3,spp5,22
22,4,spp5,8
22,5,spp5,13
22,6,spp5,40
22,7,spp5,17
22,8,spp5,19
22,9,spp5,15
22,10,spp5,18
22,11,spp5,21
22,12,spp5,15
23,1,spp1,11
23,2,spp1,15
23,3,spp1,10
23,4,spp1,25
23,5,spp1,22
23,6,spp1,18
23,7,spp1,30
23,8,spp1,16
23,9,spp1,10
23,10,spp1,34
23,11,spp1,26
23,12,spp1,9
23,1,spp2,24
23,2,spp2,17
23,3,spp2,17
23,4,spp2,36
23,5,spp2,23
23,6,spp2,20
23,7,spp2,26
23,8,spp2,36
23,9,spp2,43
23,10,spp2,16
23,11,spp2,27
23,12,spp2,20
23,1,spp3,0
23,2,spp3,0
23,3,spp3,0
23,4,spp3,0
23,5,spp3,2
23,6,spp3,0
23,7,spp3,2
23,8,spp3,0
23,9,spp3,0
23,10,spp3,12
23,11,spp3,1
23,12,spp3,3
23,1,spp4,53
23,2,spp4,48
23,3,spp4,54
23,4,spp4,32
23,5,spp4,36
23,6,spp4,30
23,7,spp4,25
23,8,spp4,33
23,9,spp4,27
23,10,spp4,21
23,11,spp4,29
23,12,spp4,54
23,1,spp5,14
23,2,spp5,22
23,3,spp5,21
23,4,spp5,9
23,5,spp5,19
23,6,spp5,34
23,7,spp5,20
23,8,spp5,16
23,9,spp5,23
23,10,spp5,18
23,11,spp5,20
23,12,spp5,15
24,1,spp1,14
24,2,spp1,13
24,3,spp1,11
24,4,spp1,13
24,5,spp1,23
24,6,spp1,19
24,7,spp1,34
24,8,spp1,14
24,9,spp1,14
24,10,spp1,33
24,11,spp1,30
24,12,spp1,8
24,1,spp2,19
24,2,spp2,26
24,3,spp2,18
24,4,spp2,37
24,5,spp2,22
